second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting,humans,buses,cars,bikes
0,2,0,2,0.24082252317053163,unknown,False,False,0,0,3,0
1,0,0,0,0.2728126373380181,unknown,False,False,0,0,1,0
2,0,0,0,0.22063361469882925,unknown,False,False,0,0,1,0
3,0,0,0,0.3148976399351563,unknown,False,False,0,0,1,0
4,0,0,0,0.18902308207469995,unknown,False,False,1,0,2,0
5,0,0,0,0.3558088545883637,unknown,False,False,0,0,2,0
6,0,0,0,0.3256381514768691,unknown,False,False,0,0,1,0
7,0,0,0,0.4782080050613552,unknown,False,False,0,0,3,0
8,0,0,0,0.3227329870786878,unknown,False,False,0,0,2,0
9,0,0,0,0.18412976697465533,unknown,False,False,0,0,2,0
10,0,0,0,0.1868244122204559,unknown,False,False,0,0,3,0
11,0,0,0,0.16898798616606334,unknown,False,False,0,0,3,0
12,0,0,0,0.29506112889749075,unknown,False,False,3,0,2,0
13,0,0,0,0.4371849742774678,unknown,False,False,1,0,3,0
14,1,0,1,0.34446892580217536,unknown,False,False,1,0,2,0
15,0,0,0,0.33422516533802216,red,False,False,0,0,5,0
16,0,0,0,0.6002519811864427,unknown,False,False,0,0,4,0
17,0,0,0,0.7466948006468023,unknown,False,False,0,1,3,0
18,0,0,0,0.5207218351077056,unknown,False,False,0,1,4,0
19,0,0,0,0.3147668741850209,unknown,False,False,0,0,5,0
20,0,0,0,0.095142980182828,unknown,False,False,1,0,4,0
21,1,0,1,0.06009014976238662,unknown,False,False,1,0,4,0
22,2,0,2,0.07573275089968738,unknown,False,False,1,0,5,0
23,1,0,1,0.06590431296954559,unknown,False,False,0,0,5,0
24,0,0,0,0.0638089609493346,unknown,False,False,1,0,4,0
25,0,0,0,0.04450424036284936,unknown,False,False,0,0,4,0
26,0,0,0,0.04650687672994393,unknown,False,False,0,0,3,0
27,0,0,0,0.04937256993351756,unknown,False,False,0,0,4,0
28,0,0,0,0.0645743056712693,unknown,False,False,0,0,3,0
29,0,0,0,0.10520676067492236,unknown,False,False,1,0,4,0
30,0,0,0,0.21556257948380658,unknown,False,False,0,0,5,0
31,0,0,0,0.3187455653706736,unknown,False,False,0,0,2,0
32,0,0,0,0.33715120134919185,unknown,False,False,1,0,3,0
33,1,0,1,0.6576784701021494,unknown,False,False,0,0,3,0
34,0,0,0,0.2759238631178086,unknown,False,False,0,0,2,0
35,1,0,1,0.2859353311707611,unknown,False,False,1,0,6,0
36,1,0,1,0.1692782308301963,unknown,False,False,0,0,2,0
37,0,0,0,0.044657401947014175,unknown,False,False,0,0,3,0
38,0,0,0,0.17822050583430873,unknown,False,False,0,1,1,0
39,0,0,0,0.09222092572490649,unknown,False,False,0,1,3,0
40,0,0,0,0.1489326920835888,unknown,False,False,1,1,4,0
41,1,0,1,0.1541675976982575,unknown,False,False,1,1,6,1
42,1,0,1,0.10259636583913045,unknown,False,False,1,0,4,0
43,1,0,1,0.12678602952940302,unknown,False,False,1,0,6,0
44,1,0,1,0.20969688963124486,unknown,False,False,1,0,6,0
45,1,0,1,0.21080506289495823,unknown,False,False,1,0,7,0
46,1,0,1,0.46314047795042873,unknown,False,False,1,1,7,0
47,1,0,1,0.6191078485743055,unknown,False,False,1,1,6,0
48,1,0,1,0.5030192991755509,unknown,False,False,1,0,8,0
49,1,0,1,0.46210573099685415,unknown,False,False,1,1,10,0
50,1,0,1,0.2795972713872871,unknown,False,False,2,0,13,0
51,1,0,1,0.3542444553340592,unknown,False,False,1,1,9,0
52,1,0,1,0.385868091459891,unknown,False,False,1,1,8,0
53,1,0,1,0.551288709149554,unknown,False,False,0,0,5,0
