second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting,humans,buses,cars,bikes
0,1,0,1,0.4852447994536944,yellow,False,False,1,0,3,0
1,2,0,2,0.3501417685845049,unknown,False,False,1,0,4,0
2,1,0,1,0.5178940778974198,unknown,False,False,1,0,4,0
3,1,0,1,0.5819171888937987,red,False,False,1,0,5,0
4,1,0,1,0.5332730759019574,red,False,False,0,0,4,0
5,0,0,0,0.7679444906430507,red,False,False,0,0,3,0
6,0,0,0,0.6422700257974776,red,False,False,1,0,9,0
7,0,0,0,0.6764370737815651,yellow,False,False,0,0,7,0
8,0,0,0,0.7255863638730381,yellow,False,False,0,0,7,0
9,0,0,0,0.7155234532716361,unknown,False,False,0,0,6,0
10,0,0,0,0.9431862421502203,unknown,False,False,0,0,6,0
11,0,0,0,1.20066012037003,unknown,False,False,0,0,4,0
12,0,0,0,0.42037988834652373,unknown,False,False,0,0,5,0
13,0,0,0,0.25486641476571303,unknown,False,False,0,0,6,0
14,0,0,0,0.21527912212254915,unknown,False,False,0,0,7,0
15,0,0,0,0.3919375337870548,unknown,False,False,0,0,4,0
16,0,0,0,1.115250885408093,unknown,False,False,0,0,5,0
17,0,0,0,2.4214252403817316,unknown,False,False,0,0,4,0
18,0,0,0,1.5968252855398475,red,False,False,0,0,7,0
19,0,0,0,0.6753499268948622,unknown,False,False,0,0,8,0
20,0,0,0,0.5397857242054735,unknown,False,False,0,0,9,0
21,0,0,0,0.6596055284086891,unknown,False,False,0,0,8,0
22,0,0,0,0.8870983852149956,yellow,False,False,0,0,9,0
23,0,0,0,0.7566992386132889,unknown,False,False,0,0,7,0
24,0,0,0,0.5561184688562406,unknown,False,False,0,0,5,0
25,0,0,0,1.1707194292910599,unknown,False,False,0,0,6,0
26,0,0,0,1.3117569298899197,unknown,False,False,0,0,8,0
27,0,0,0,0.970268635070631,unknown,False,False,0,0,9,0
28,0,0,0,0.7623335507121443,unknown,False,False,0,0,10,0
29,0,0,0,0.9669796505558711,unknown,False,False,0,0,9,0
30,0,0,0,0.5345045731961747,unknown,False,False,0,0,7,0
31,0,0,0,0.34036271702245957,unknown,False,False,0,1,6,0
32,0,0,0,0.35719556820111154,unknown,False,False,0,1,7,0
33,0,0,0,0.5664629328047182,unknown,False,False,0,1,6,0
34,0,0,0,0.6900292231817743,unknown,False,False,0,1,8,0
