second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting,humans,buses,cars,bikes
0,1,0,1,0.14839523281117672,unknown,False,False,0,0,13,0
1,0,0,0,0.2376689615444396,unknown,False,False,0,0,14,0
2,0,0,0,0.24635813314244076,unknown,False,False,0,0,16,0
3,0,0,0,0.1330301448148485,unknown,False,False,0,0,12,0
4,0,0,0,0.2922001486233768,unknown,False,False,0,0,13,0
5,0,0,0,0.13498719587418018,unknown,False,False,0,0,14,0
6,0,0,0,0.20406533840710125,unknown,False,False,0,0,12,0
7,0,0,0,0.20794591168310936,unknown,False,False,0,0,11,0
8,0,0,0,0.34712224144882914,unknown,False,False,0,0,12,0
9,0,0,0,0.4007662753344338,unknown,False,False,0,0,8,0
10,0,0,0,0.49314558771353195,unknown,False,False,0,0,12,0
11,0,0,0,0.510371274453978,unknown,False,False,1,0,9,0
12,0,0,0,0.6029306478778467,unknown,False,False,0,0,12,0
13,0,0,0,0.7628673871865511,unknown,False,False,0,0,11,0
14,0,0,0,1.0546663694071332,unknown,False,False,1,0,11,0
15,1,0,1,1.0587437092626746,unknown,False,False,2,0,12,0
16,1,0,1,1.100629518013086,unknown,False,False,1,0,10,0
17,1,0,1,0.9164709974863211,unknown,False,False,0,0,12,0
18,0,0,0,0.5275227971748697,unknown,False,False,0,0,14,0
19,0,0,0,0.4289575056573708,unknown,False,False,0,0,18,0
20,0,0,0,0.32924760182584006,unknown,False,False,0,0,18,0
21,0,0,0,0.3145993599668113,unknown,False,False,0,0,14,0
22,0,0,0,0.37614465652750806,unknown,False,False,0,0,18,0
23,0,0,0,0.4696068407421522,unknown,False,False,0,0,16,0
24,0,0,0,0.593572368976462,unknown,False,False,0,0,14,0
25,0,0,0,0.9052012996627555,unknown,False,False,0,0,18,0
26,0,0,0,1.2304780365840575,unknown,False,False,0,0,19,0
27,0,0,0,1.1199064927756421,unknown,False,False,0,0,19,0
28,0,0,0,1.0306505715757055,unknown,False,False,0,0,20,0
29,0,0,0,1.0898300492738415,unknown,False,False,0,0,15,0
30,0,0,0,0.9491402904814586,unknown,False,False,0,0,16,0
31,0,0,0,0.9971303656800229,unknown,False,False,0,0,21,0
32,0,0,0,1.2427454087443548,unknown,False,False,0,0,16,0
33,0,0,0,1.273934162574497,unknown,False,False,0,0,17,0
34,0,0,0,1.2708862496044762,unknown,False,False,0,0,16,0
35,0,0,0,1.3205023067829547,unknown,False,False,0,0,15,0
36,0,0,0,1.129506916196428,unknown,False,False,0,0,16,0
37,0,0,0,0.874893564409692,unknown,False,False,0,0,16,0
38,0,0,0,0.6172621489850889,unknown,False,False,0,0,13,0
39,0,0,0,0.4014622264453072,unknown,False,False,0,0,17,0
40,0,0,0,0.4644360855914323,unknown,False,False,0,0,15,0
41,0,0,0,0.40029479565267695,unknown,False,False,0,0,14,0
42,0,0,0,0.42393901273680495,unknown,False,False,0,0,17,0
43,0,0,0,0.7112347575154044,unknown,False,False,0,0,24,0
44,0,0,0,1.017572175539503,unknown,False,False,0,0,14,0
45,0,0,0,1.3722025977900036,unknown,False,False,0,0,11,0
46,0,0,0,1.49911065692402,unknown,False,False,0,0,18,0
47,0,0,0,1.3509793773839103,unknown,False,False,0,0,18,0
48,0,0,0,1.3675240628780392,unknown,False,False,0,0,14,0
49,0,0,0,1.1604714944843275,unknown,False,False,0,0,17,0
50,0,0,0,1.2889977659115652,unknown,False,False,0,0,14,0
51,0,0,0,1.4093177560810073,unknown,False,False,0,0,17,0
52,0,0,0,1.6028433905818757,unknown,False,False,0,0,14,0
53,0,0,0,1.4791431148937415,unknown,False,False,0,0,13,0
54,0,0,0,1.3751788035170776,unknown,False,False,0,0,12,0
55,0,0,0,1.1601949003178735,unknown,False,False,0,0,16,0
56,0,0,0,0.7226562882960206,unknown,False,False,0,0,10,0
57,0,0,0,0.48623225615741134,unknown,False,False,0,0,6,0
58,0,0,0,0.5416525207101981,unknown,False,False,0,0,6,0
59,0,0,0,0.9799140967273074,unknown,False,False,0,0,6,0
60,0,0,0,1.3294296690953435,unknown,False,False,0,0,6,0
61,0,0,0,1.193189788774414,unknown,False,False,0,0,6,0
62,0,0,0,1.1714468718499442,unknown,False,False,0,0,6,0
63,0,0,0,0.9573494430779069,unknown,False,False,0,0,7,0
64,0,0,0,0.5874525379282327,red,False,False,0,0,10,0
65,0,0,0,0.8627160044215304,unknown,False,False,0,0,11,0
66,0,0,0,0.8626889445515172,unknown,False,False,0,0,7,0
67,0,0,0,0.8793120130470243,unknown,False,False,0,0,7,0
68,0,0,0,1.2364600699759287,unknown,False,False,0,0,5,0
69,0,0,0,1.2105884944635001,unknown,False,False,0,0,6,0
70,0,0,0,0.6239863323670535,red,False,False,0,0,4,0
71,0,0,0,0.5323539319161198,unknown,False,False,0,0,2,0
72,0,0,0,0.31786203904753346,unknown,False,False,0,0,3,0
73,0,0,0,0.2233245654587917,yellow,False,False,0,0,4,0
74,0,0,0,0.10036055200576054,red,False,False,0,0,4,0
75,0,0,0,0.1708469654509463,red,False,False,0,0,3,0
76,0,0,0,0.2047014678676648,red,False,False,0,0,8,0
77,0,0,0,0.13691391173456316,red,False,False,0,0,7,0
78,0,0,0,0.17611834419420166,red,False,False,0,0,7,0
79,0,0,0,0.21628355207408945,red,False,False,0,0,7,0
80,0,0,0,0.2656472067981571,red,False,False,0,0,8,0
81,0,0,0,0.3804093686541009,red,False,True,0,1,6,0
82,0,0,0,0.3917911231134349,red,False,True,0,1,10,0
83,0,0,0,0.7728182336825902,unknown,False,True,0,0,10,0
84,0,0,0,0.9508157983740223,red,False,False,0,0,9,0
85,0,0,0,0.9823069148632269,unknown,False,True,0,1,9,0
86,0,0,0,0.8119316263164855,unknown,False,False,0,0,14,0
87,0,0,0,0.863299511894415,unknown,False,False,0,0,14,0
88,0,0,0,1.0021645792320355,unknown,False,False,0,0,14,0
89,0,0,0,1.008260536812936,unknown,False,False,0,0,14,0
90,0,0,0,0.9002450511848881,unknown,False,False,0,0,17,0
91,0,0,0,0.8229376409549719,unknown,False,False,0,0,15,0
92,0,0,0,1.0177045970556475,unknown,False,False,0,0,11,0
93,0,0,0,0.7500095385780767,unknown,False,False,0,0,11,1
94,0,0,0,0.5528415620251931,unknown,False,False,0,1,9,0
95,0,0,0,0.5855885780021473,red,False,False,0,0,6,0
96,0,0,0,0.5545301513067324,red,False,True,0,1,7,0
97,0,0,0,0.3908451076593966,red,False,True,0,1,6,0
98,0,0,0,0.30763551340660283,red,False,True,0,0,4,0
99,0,0,0,0.29614949592084683,red,False,True,0,1,6,0
100,0,0,0,0.3234935282639961,red,False,True,1,1,6,0
101,0,0,0,0.3119357822798154,green,False,True,0,0,7,0
102,0,0,0,0.43867915963511084,red,False,False,0,0,6,0
103,0,0,0,0.549332409344169,unknown,False,False,0,0,5,0
104,0,0,0,0.7586114666545776,unknown,False,False,0,0,6,0
105,0,0,0,1.2322276617185475,unknown,False,False,0,0,6,0
106,0,0,0,1.4657843857305035,unknown,False,False,0,0,7,0
107,0,0,0,1.1170135842901003,unknown,False,False,0,0,4,0
108,0,0,0,1.641317130097579,unknown,False,False,1,0,3,0
109,0,0,0,1.4314418921953296,unknown,False,False,0,0,3,0
110,0,0,0,0.5240269541313402,unknown,False,False,0,0,1,0
