second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting,humans,buses,cars,bikes
0,0,0,0,0.43900218373776084,yellow,False,False,0,0,8,0
1,0,0,0,0.5251596853869919,unknown,False,False,0,0,9,0
2,0,0,0,0.4594643307524999,unknown,False,False,0,0,8,0
3,0,0,0,0.5133139935788861,unknown,False,False,0,0,7,0
4,0,0,0,0.40862408249401844,unknown,False,False,0,0,11,0
5,0,0,0,0.3342761537490114,unknown,False,False,0,0,8,0
6,0,0,0,0.5316133922835466,unknown,False,False,0,0,6,0
7,1,0,1,0.47603026230801015,unknown,False,False,0,0,7,0
8,0,0,0,0.3615161862550024,red,False,False,1,0,5,0
9,1,0,1,0.4886327690958545,unknown,False,False,2,0,8,1
10,2,0,2,0.6527796123551501,unknown,False,False,2,0,7,1
11,2,1,3,0.7179009152134417,yellow,False,False,2,0,7,1
12,2,1,3,0.8482766347415032,unknown,False,False,1,0,5,0
13,2,0,2,0.7227979817094735,unknown,False,False,0,0,6,0
14,1,0,1,0.7614758821624047,unknown,False,False,0,0,3,0
15,0,0,0,0.8521343171391108,unknown,False,False,0,0,3,0
16,0,0,0,0.4501274737029558,unknown,False,False,0,0,3,0
17,0,0,0,0.7207757465253478,unknown,False,False,0,0,5,0
18,0,0,0,0.9550317285796065,unknown,False,False,0,0,2,0
19,0,0,0,1.0245373851753579,unknown,False,False,0,0,2,0
20,0,0,0,0.892480192952877,unknown,False,False,0,0,3,0
21,0,0,0,1.144028194057798,unknown,False,False,0,2,4,0
22,0,0,0,1.3152806339544731,unknown,False,False,0,2,4,0
23,0,0,0,1.5585095539126121,red,False,True,0,2,6,0
24,0,0,0,1.300795580089453,unknown,False,True,0,1,5,0
25,0,0,0,1.3553561644618344,unknown,False,True,0,0,7,0
26,0,0,0,0.9896582573821147,red,False,True,0,1,6,0
27,0,0,0,0.6197632957925905,unknown,False,True,0,1,4,3
28,0,0,0,0.3730864824528115,unknown,False,False,0,1,1,1
29,0,0,0,0.25219138543405956,unknown,False,False,0,0,2,0
30,0,0,0,0.44793446712856033,red,False,False,0,0,3,0
31,0,0,0,0.5688922933696126,unknown,False,False,0,0,2,0
