second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting,humans,buses,cars,bikes
0,0,0,0,1.6365897711658823,unknown,False,False,0,0,13,0
1,0,0,0,1.5051435238664734,unknown,False,False,0,0,11,0
2,0,0,0,0.905765886106709,unknown,False,False,0,0,17,0
3,0,0,0,0.5507816931497153,unknown,False,False,0,0,21,0
4,0,0,0,0.32426422913361935,unknown,False,False,0,0,14,0
5,0,0,0,0.29305846390817436,unknown,False,False,0,0,14,0
6,0,0,0,0.2895853747130203,unknown,False,False,0,0,16,0
7,0,0,0,0.39829805235356563,unknown,False,False,0,0,15,0
8,0,0,0,0.6056272045498594,unknown,False,False,1,0,17,0
9,0,1,1,1.01171749511235,unknown,False,False,0,0,19,0
10,0,1,1,1.0042883253686028,unknown,False,False,0,0,13,0
11,2,0,2,1.011951737234884,unknown,False,False,2,0,13,0
12,2,0,2,1.4172791506728313,unknown,False,False,0,0,15,0
13,1,0,1,1.396941556678186,unknown,False,False,0,0,14,0
14,0,0,0,1.00346041561031,unknown,False,False,0,0,10,0
15,0,0,0,0.5193408613597273,unknown,False,False,0,0,14,0
16,0,0,0,0.7435752830553114,unknown,False,False,0,0,12,0
17,0,0,0,1.3093289152722853,unknown,False,False,0,0,14,0
18,0,0,0,1.4867275821532386,unknown,False,False,0,0,11,0
19,1,0,1,1.1961704295903826,unknown,False,False,1,0,12,0
20,1,0,1,0.9936780629110997,unknown,False,False,0,0,13,0
21,1,0,1,0.6122718540389808,unknown,False,False,0,0,11,0
22,0,0,0,0.47541992424179863,unknown,False,False,1,0,10,0
23,0,0,0,0.5755245958642836,unknown,False,False,0,0,12,0
24,0,0,0,0.5141396012283762,unknown,False,False,0,0,10,0
25,0,0,0,0.34131500334884873,unknown,False,False,0,0,14,0
26,0,0,0,0.3156151243124534,unknown,False,False,0,0,13,0
27,0,0,0,0.31799014114569435,unknown,False,False,2,0,17,0
28,1,0,1,0.29942747898958066,unknown,False,False,0,0,17,0
29,1,0,1,0.3068438792037928,unknown,False,False,0,0,14,0
30,2,0,2,0.20013275124612875,unknown,False,False,1,0,14,0
31,2,0,2,0.23435440178027195,unknown,False,False,2,0,14,0
32,2,0,2,0.2892820505391082,unknown,False,False,2,0,14,0
33,2,0,2,0.2691103313551983,unknown,False,False,1,0,17,0
34,1,0,1,0.3228226412983577,unknown,False,False,2,0,15,0
35,1,0,1,0.3330957598730115,unknown,False,False,1,0,14,0
36,2,0,2,0.30713365986202895,unknown,False,False,2,0,14,0
37,2,0,2,0.3935706478162848,unknown,False,False,1,0,13,0
38,2,0,2,0.3564031722296717,unknown,False,False,1,0,14,0
39,2,0,2,0.3217750860505212,unknown,False,False,2,0,13,0
40,2,0,2,0.2837055859792905,unknown,False,False,2,0,14,0
41,2,0,2,0.3595177857040057,unknown,False,False,1,0,10,0
42,1,1,2,0.4302720316273656,unknown,False,False,1,0,8,0
43,1,0,1,0.5087907923136126,unknown,False,False,1,0,5,0
44,1,0,1,0.43378494228536835,unknown,False,False,0,0,5,0
