second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting,humans,buses,cars,bikes
0,0,0,0,0.16053954984036442,unknown,False,False,0,0,2,0
1,0,0,0,0.36739301839219024,unknown,False,False,0,0,4,0
2,1,0,1,0.2260224067854789,unknown,False,False,0,0,6,0
3,0,0,0,0.30292497571447186,unknown,False,False,0,0,6,0
4,0,0,0,0.4284210152870982,unknown,False,False,1,0,7,0
5,0,0,0,0.5311625164915746,unknown,False,False,0,0,6,0
6,0,0,0,0.47935736193691525,unknown,False,False,0,0,7,0
7,0,0,0,0.5073163651772654,unknown,False,False,0,0,6,0
8,0,0,0,0.313724977016371,unknown,False,False,0,0,5,0
9,0,0,0,0.383916229426756,unknown,False,False,0,0,4,0
10,0,0,0,0.30871210903002405,unknown,False,False,0,0,6,0
11,1,0,1,0.1794572684004569,unknown,False,False,0,0,3,0
12,1,0,1,0.1765631852624386,unknown,False,False,1,0,5,0
13,1,0,1,0.2656417244216687,unknown,False,False,0,0,6,0
14,0,0,0,0.33012045228353726,unknown,False,False,0,0,5,0
15,0,0,0,0.5839498914396344,unknown,False,False,0,0,5,0
16,1,0,1,0.8725007632899408,unknown,False,False,1,0,7,0
17,1,0,1,0.5456609931074218,unknown,False,False,1,0,7,0
18,1,0,1,0.3919168957845911,unknown,False,False,1,0,6,0
19,1,0,1,0.32394921676058447,unknown,False,False,0,0,6,0
20,2,0,2,0.3272868766119513,unknown,False,False,1,0,5,0
21,1,0,1,0.5372830757428401,unknown,False,False,1,0,7,0
22,1,0,1,1.0068583832712947,unknown,False,False,1,0,5,0
23,1,0,1,0.6700568669096981,unknown,False,False,0,0,4,0
24,1,0,1,1.1573770765601177,unknown,False,False,0,0,5,0
25,0,0,0,0.31979736516453783,unknown,False,False,0,0,3,0
26,0,0,0,0.1412844310835723,unknown,False,False,0,0,2,0
27,0,0,0,0.089521858060102,unknown,False,False,0,0,2,0
28,0,0,0,0.11338102994058018,unknown,False,False,0,0,4,0
29,0,0,0,0.2361978824860022,unknown,False,False,0,0,2,0
30,0,0,0,0.3584347311940275,unknown,False,False,0,0,2,0
31,0,0,0,0.5656218119465488,unknown,False,False,0,0,2,0
32,0,0,0,1.1120884760842586,unknown,False,False,0,0,2,0
33,0,0,0,1.201233406737464,unknown,False,False,0,0,2,0
34,0,0,0,0.7330530480714933,unknown,False,False,0,0,3,0
35,0,0,0,0.5074902016809092,unknown,False,False,0,0,2,0
36,0,0,0,0.34737118444542325,unknown,False,False,0,0,1,0
37,0,0,0,0.20447111321528108,unknown,False,False,0,0,1,0
38,0,0,0,0.49705219451055366,unknown,False,False,0,0,1,0
39,0,0,0,1.5564828606534167,unknown,False,False,0,0,1,0
40,0,0,0,3.5992715135575786,unknown,False,False,0,0,1,0
41,0,0,0,1.1995049934414537,unknown,False,False,0,0,2,0
42,0,0,0,0.43433053037871483,unknown,False,False,0,0,1,0
43,0,0,0,0.2531860310251457,unknown,False,False,0,0,0,0
44,0,0,0,0.0,unknown,False,False,0,0,0,0
45,0,0,0,0.0,unknown,False,False,0,0,0,0
46,0,0,0,0.1615987371035246,unknown,False,False,0,0,2,0
47,0,0,0,0.26234419568773,unknown,False,False,0,0,1,0
48,0,0,0,0.4466384031829003,unknown,False,False,0,0,2,0
49,0,0,0,0.3634793271944578,unknown,False,False,0,0,0,0
50,1,0,1,0.288891360318317,unknown,False,False,1,0,0,0
51,1,0,1,0.0,unknown,False,False,1,0,0,0
52,1,0,1,0.0,unknown,False,False,1,0,0,0
53,1,0,1,0.10113736235401953,unknown,False,False,1,0,1,0
54,1,0,1,0.08928421925822116,unknown,False,False,1,0,1,0
55,1,0,1,0.046558660356812706,unknown,False,False,1,0,1,0
56,1,0,1,0.19872883717542594,unknown,False,False,1,0,3,0
57,1,0,1,0.33800199063994124,unknown,False,False,1,0,3,0
58,1,0,1,0.5963928988628284,unknown,False,False,2,0,3,0
59,1,0,1,0.9176106877003498,unknown,False,False,1,0,4,0
60,1,0,1,0.6682543979994887,unknown,False,False,1,0,4,0
61,1,0,1,0.4733993370623737,unknown,False,False,1,0,5,0
62,2,0,2,0.40157513104727605,unknown,False,False,1,0,4,0
63,1,0,1,0.4037281074551859,unknown,False,False,1,0,3,0
64,1,0,1,0.4408484640779561,unknown,False,False,1,0,4,0
65,1,0,1,0.321111332931002,unknown,False,False,1,0,5,0
66,1,0,1,0.21937853010446032,unknown,False,False,1,0,3,0
67,2,0,2,0.15346866871555775,unknown,False,False,1,0,5,0
68,1,0,1,0.10881267573909156,unknown,False,False,1,0,2,0
69,1,0,1,0.16598582107300636,unknown,False,False,0,0,5,0
70,1,0,1,0.24153837816568977,unknown,False,False,1,0,4,0
71,1,0,1,0.31058123504580676,unknown,False,False,0,0,5,0
72,0,0,0,0.42350379342841366,unknown,False,False,0,0,5,0
73,0,0,0,0.5832754312956999,unknown,False,False,1,0,4,0
74,0,0,0,0.5288025115633698,unknown,False,False,0,0,5,0
75,0,0,0,0.3637091873177244,unknown,False,False,0,0,5,0
76,0,0,0,0.26544868803122285,unknown,False,False,0,0,5,0
77,0,0,0,0.3729750978674375,unknown,False,False,0,0,5,0
78,0,0,0,0.5098143412008761,unknown,False,False,0,0,6,0
79,0,0,0,0.49132271783748044,unknown,False,False,0,0,5,0
80,0,0,0,0.46808474961733887,unknown,False,False,0,0,4,0
81,0,0,0,0.49029655983766174,unknown,False,False,0,0,4,0
82,0,0,0,0.26812007211436184,unknown,False,False,0,0,2,0
83,0,0,0,0.13575571527245053,unknown,False,False,0,0,3,0
84,0,0,0,0.010911191687619662,unknown,False,False,0,0,2,0
85,0,0,0,0.011162748193460728,unknown,False,False,0,0,3,0
86,0,0,0,0.016959624922900356,unknown,False,False,0,0,3,0
87,0,0,0,0.02226147582336294,unknown,False,False,0,0,3,0
88,0,0,0,0.017229214283380073,unknown,False,False,0,0,3,0
89,0,0,0,0.017419031994165796,unknown,False,False,0,0,4,0
90,0,0,0,0.05577096643428861,unknown,False,False,0,0,4,0
91,0,0,0,0.11738234808087182,unknown,False,False,0,0,5,0
92,0,0,0,0.21729020751662992,unknown,False,False,0,0,5,0
93,0,0,0,0.30524000683930474,unknown,False,False,0,0,5,0
94,0,0,0,0.3734575487402885,unknown,False,False,0,0,6,0
95,0,0,0,0.49035212145786705,unknown,False,False,0,0,5,0
96,0,0,0,0.625224739540928,unknown,False,False,0,0,7,0
97,0,0,0,0.5975213394229627,unknown,False,False,0,0,6,0
98,0,0,0,0.4041732116135214,unknown,False,False,0,0,6,0
99,0,0,0,0.40833004762427955,unknown,False,False,1,0,5,0
100,0,0,0,0.6126793606039523,unknown,False,False,0,0,6,0
101,0,0,0,0.7121547330879554,unknown,False,False,0,0,4,0
102,0,0,0,0.7009779164924698,unknown,False,False,0,0,6,0
103,0,0,0,0.4221389007748581,unknown,False,False,0,0,6,0
104,0,0,0,0.28796383226929,unknown,False,False,0,0,5,0
105,0,0,0,0.3701211636279469,unknown,False,False,0,0,3,0
