second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting,humans,buses,cars,bikes
0,0,0,0,0.3948818783498084,unknown,False,True,0,1,6,0
1,0,0,0,0.4506756435410408,red,False,True,1,1,7,0
2,0,0,0,0.43298144919778747,unknown,False,True,0,1,6,0
3,0,0,0,0.7187519684731806,unknown,False,True,0,1,5,0
4,0,0,0,0.8040231445997683,red,False,True,0,1,3,0
5,0,0,0,0.8683723282082125,yellow,False,True,0,1,7,0
6,0,0,0,0.5336267826911135,unknown,False,True,0,1,7,0
7,0,0,0,0.44626702920898365,unknown,False,False,0,2,7,0
8,1,0,1,0.36527073981294983,unknown,False,True,2,3,5,0
9,0,1,1,0.6679229135649318,unknown,False,False,1,2,7,0
10,1,0,1,0.7556026364470354,unknown,False,False,0,1,6,0
11,1,0,1,1.0297119110448036,unknown,False,True,0,0,6,0
12,0,0,0,0.9975116649543081,unknown,False,False,0,1,6,0
13,0,0,0,0.7037274988531436,unknown,False,False,0,1,7,0
14,1,0,1,0.888685499342837,unknown,False,True,1,1,6,0
15,1,0,1,0.8893775782041554,unknown,False,False,1,1,9,0
16,0,1,1,0.8876669558602213,unknown,False,False,1,1,10,0
17,1,0,1,0.7144963353530224,unknown,False,False,1,1,8,0
18,0,0,0,0.6359551082118978,unknown,False,False,1,1,4,0
19,0,0,0,0.6391036807882591,unknown,False,True,0,1,11,0
20,0,0,0,0.42248918035163163,green,False,True,0,1,5,0
21,0,0,0,0.4590406584288142,unknown,False,True,1,1,9,0
22,1,0,1,0.5702352277510999,red,False,True,2,1,9,0
23,1,0,1,0.4631299249030162,red,False,True,1,0,8,0
24,2,0,2,0.45087659233416216,unknown,False,False,2,0,9,0
25,2,0,2,0.4019610068656076,unknown,False,False,1,0,8,0
26,1,0,1,0.5134326504851536,unknown,False,False,0,0,9,1
27,0,0,0,0.5583114944458654,unknown,False,False,0,0,6,6
28,0,0,0,0.6983935547091136,unknown,False,False,2,0,5,0
29,0,0,0,0.6627084386520966,unknown,False,False,0,0,5,0
30,0,0,0,0.6174748008435733,unknown,False,False,0,0,3,0
31,0,0,0,0.45387678021779926,unknown,False,False,0,0,3,0
32,0,0,0,1.1603114947355995,unknown,False,False,0,1,2,0
33,0,0,0,2.083890334209249,unknown,False,False,0,1,2,0
34,0,0,0,1.1680107963468418,unknown,False,False,0,1,2,0
35,0,0,0,0.5367392254407684,unknown,False,False,0,1,2,0
36,0,0,0,0.22445637540243207,unknown,False,False,0,1,2,0
37,0,0,0,0.6405460756989175,unknown,False,False,1,1,3,0
38,1,0,1,0.5469556075812794,red,False,True,0,1,6,0
39,1,0,1,0.4635053186465541,unknown,False,True,1,1,6,0
40,1,0,1,0.477787602897415,red,False,True,0,1,6,0
41,0,0,0,0.4342953395543474,unknown,False,True,0,1,6,0
42,0,0,0,0.5380841478910288,red,False,True,0,1,5,0
43,0,0,0,0.4202789535972522,unknown,False,True,0,0,8,0
44,0,0,0,0.38341030088841843,unknown,False,False,0,0,10,0
45,0,0,0,0.6095350009427052,red,False,False,0,0,8,0
46,0,0,0,0.708367376651464,yellow,False,False,0,0,8,0
47,0,0,0,0.7919517132576337,unknown,False,False,0,0,9,0
48,0,0,0,0.7370830671903157,unknown,False,False,0,0,9,0
49,0,0,0,0.741183673647297,unknown,False,False,0,0,4,0
50,0,0,0,0.76571631332091,unknown,False,False,0,0,3,0
51,0,0,0,0.6488804771500892,unknown,False,False,0,0,3,0
52,0,0,0,0.41268171754317934,red,False,False,0,0,1,0
53,0,0,0,0.41276299008398865,unknown,False,False,0,0,1,0
54,0,0,0,0.2325228050391834,unknown,False,False,0,0,1,0
55,0,0,0,0.7645918363971098,unknown,False,False,0,0,1,0
56,0,0,0,1.7525336712602575,unknown,False,False,0,0,3,1
57,0,0,0,1.5593525029165138,unknown,False,False,0,1,3,1
58,0,0,0,0.42296196266454217,red,False,True,0,1,3,1
59,0,0,0,0.3453016764606106,red,False,True,0,1,2,0
60,0,0,0,0.37012141049108677,unknown,False,True,0,1,5,0
61,0,0,0,0.438819209777491,yellow,False,True,0,0,5,0
62,0,0,0,0.5384744391065913,unknown,False,False,0,0,3,0
63,0,0,0,0.8484053132777764,unknown,False,False,0,0,6,0
64,1,0,1,0.8408555543574195,red,False,True,0,0,3,0
65,1,0,1,0.6827826557944103,unknown,False,False,0,0,4,0
66,0,0,0,0.5346644604359388,unknown,False,False,0,0,0,0
67,0,0,0,0.4620940368749693,unknown,False,False,0,0,1,0
68,0,0,0,0.0,unknown,False,False,0,0,0,0
69,0,0,0,0.0,unknown,False,False,0,0,0,0
70,0,0,0,0.0,unknown,False,False,0,0,0,3
71,0,0,0,0.0,unknown,False,False,0,0,0,2
72,0,0,0,0.0,unknown,False,False,0,0,0,0
73,0,0,0,0.0,unknown,False,False,0,0,0,0
74,2,0,2,0.0,unknown,False,False,1,0,0,0
75,2,0,2,0.7231989406028847,unknown,False,False,0,0,0,0
76,1,0,1,0.3240373628795753,unknown,False,False,0,0,1,0
77,0,0,0,0.6269759001712193,unknown,False,False,0,0,5,0
78,0,1,1,0.7206892794841315,red,False,False,1,0,5,0
79,1,1,2,0.578615893920713,green,False,False,2,1,5,0
80,1,1,2,0.6693460271163814,red,False,True,4,1,7,0
81,2,1,3,0.8340185544802047,unknown,False,True,0,1,4,1
82,6,0,6,0.49495954290243416,unknown,False,False,2,2,0,0
83,4,0,4,0.0,unknown,False,False,2,1,3,0
84,2,0,2,0.27083038512725605,unknown,False,False,0,0,1,0
85,1,0,1,0.3317636787078724,unknown,False,False,0,0,2,0
86,0,0,0,0.4614209704204993,unknown,False,False,0,0,5,0
87,0,0,0,0.6351876599648345,unknown,False,False,0,0,5,0
88,0,0,0,0.7571849510697913,unknown,False,False,0,0,2,0
89,0,0,0,0.8358255771396229,unknown,False,False,1,0,1,0
90,0,0,0,0.4674538334373353,unknown,False,False,0,0,2,0
