second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting,humans,buses,cars,bikes
0,2,0,2,0.6379745342166762,unknown,False,False,1,0,5,0
1,2,1,3,1.0560073369016894,unknown,False,False,3,0,10,0
2,2,2,4,1.5493281803580707,unknown,False,False,0,0,12,0
3,1,0,1,2.011009754964034,unknown,False,False,0,0,9,0
4,0,0,0,1.9391913361501996,unknown,False,False,0,0,9,0
5,0,0,0,1.981377528849238,unknown,False,False,0,0,6,1
6,1,0,1,2.709989575504369,unknown,False,False,1,0,3,1
7,1,0,1,1.405725910180659,unknown,False,False,0,0,7,0
8,1,0,1,0.763602867448596,red,False,False,1,0,9,0
9,1,0,1,1.2978308765413782,unknown,False,False,1,0,6,0
10,0,0,0,2.1445976705961747,unknown,False,False,0,0,3,0
11,0,0,0,1.5097146484004977,unknown,False,False,0,0,5,0
12,0,0,0,1.713762856691138,unknown,False,False,0,0,7,0
13,0,0,0,0.5566380870782579,unknown,False,False,0,0,7,0
14,1,0,1,1.2272365301540376,unknown,False,False,1,0,6,0
15,1,0,1,0.6952658727053778,unknown,False,False,0,0,10,0
16,0,0,0,0.9829880596479189,unknown,False,False,0,0,9,0
17,0,0,0,1.8241886807254046,unknown,False,False,0,0,8,0
18,0,0,0,1.636547897115612,unknown,False,False,0,0,9,0
19,0,0,0,1.2430500705721208,unknown,False,False,1,0,10,0
20,1,0,1,0.840705805636333,unknown,False,False,1,0,8,0
21,1,0,1,0.9075010263179746,unknown,False,False,1,0,9,0
22,0,1,1,1.3495231055728416,unknown,False,False,1,0,8,0
23,0,1,1,2.1454495778011133,unknown,False,False,0,0,5,0
24,0,0,0,1.3160018412861612,unknown,False,False,1,0,4,0
25,0,0,0,1.6173238404554158,unknown,False,False,0,0,8,0
26,1,0,1,1.9637345851664945,unknown,False,False,0,0,2,0
27,1,0,1,0.80883482017072,unknown,False,False,1,0,4,0
28,1,0,1,0.45107867962392845,unknown,False,False,1,0,3,0
29,1,0,1,0.8561885015564329,unknown,False,False,1,0,4,0
30,1,0,1,2.4835658418081854,unknown,False,False,2,0,3,0
31,1,0,1,2.609724445001202,unknown,False,False,1,0,5,0
32,2,0,2,2.175038435541167,unknown,False,False,2,0,3,0
33,2,0,2,0.7095072976824136,unknown,False,False,1,0,4,0
34,1,0,1,0.700642312008023,unknown,False,False,0,0,3,0
35,0,0,0,0.8087052908953526,unknown,False,False,1,0,2,0
36,0,0,0,0.7451267165785822,unknown,False,False,0,0,1,0
37,0,0,0,0.7257270924783183,yellow,False,False,0,0,2,0
38,1,0,1,0.28592731662518506,unknown,False,False,2,0,2,0
39,1,1,2,0.43277033673161824,unknown,False,False,0,0,2,0
40,2,0,2,1.6071303060665987,yellow,False,False,1,0,1,0
41,1,0,1,1.106953810330443,red,False,False,1,0,1,0
42,1,0,1,0.358766187631439,red,False,False,2,0,4,0
43,4,0,4,1.450310237977729,red,False,False,1,0,5,0
44,2,0,2,1.103620883428603,red,False,False,1,0,7,0
45,2,0,2,0.7560994827690715,red,False,False,1,0,5,0
46,1,0,1,0.5033102354672218,red,False,True,1,1,3,0
47,1,0,1,0.6423630663736666,red,False,True,1,0,3,0
48,1,0,1,1.1087993874052153,red,False,True,1,0,2,0
49,2,0,2,0.4615324605566216,red,False,False,2,0,1,0
50,1,1,2,0.6494214830759183,unknown,False,False,0,0,1,0
51,1,0,1,0.3424011216399314,unknown,False,False,0,0,2,0
52,0,0,0,1.260449865763495,unknown,False,False,0,0,2,0
53,0,0,0,1.2784171472561057,unknown,False,False,0,0,3,0
54,0,0,0,1.579451843957215,unknown,False,False,0,0,3,0
55,0,0,0,1.8859374594265788,unknown,False,False,1,0,2,0
56,0,0,0,3.4912595462286817,unknown,False,False,1,0,1,0
57,0,0,0,4.645239098216638,unknown,False,False,0,0,0,0
58,0,0,0,2.879483239856263,unknown,False,False,0,0,1,0
59,1,0,1,0.0,unknown,False,False,0,0,0,0
60,1,0,1,0.0,red,False,False,1,0,0,0
61,2,0,2,0.0,unknown,False,False,0,0,0,0
62,1,0,1,0.0,unknown,False,False,0,0,0,0
63,0,0,0,0.0,unknown,False,False,0,0,0,0
64,0,0,0,0.0,unknown,False,False,1,0,0,0
65,1,0,1,0.0,green,False,False,0,0,0,0
66,2,0,2,0.0,green,False,False,1,0,0,0
67,1,0,1,0.0,unknown,False,False,1,0,0,0
68,1,0,1,0.0,unknown,False,False,0,0,0,0
69,2,0,2,0.0,green,False,False,1,0,0,0
70,1,1,2,0.26367461805689296,unknown,False,False,0,0,1,0
71,0,0,0,0.282379793989441,unknown,False,False,0,0,1,0
72,0,0,0,0.23942424057975267,unknown,False,False,0,0,1,0
73,1,0,1,0.23386968735843736,unknown,False,False,0,0,0,0
74,1,0,1,0.27169186479140595,unknown,False,False,0,0,1,0
75,1,0,1,0.7599584870957816,unknown,False,False,0,0,0,0
76,1,0,1,0.4565457222874906,green,False,False,0,0,0,0
77,0,0,0,0.08646673695077993,green,False,False,1,0,1,0
78,1,0,1,0.18784454823563618,yellow,False,False,1,0,1,0
79,1,0,1,0.23795806301272243,red,False,False,0,0,2,0
80,0,0,0,0.4593208977839018,unknown,False,False,1,0,3,0
81,0,0,0,1.3065929455860354,unknown,False,False,0,0,2,0
82,1,0,1,1.902026584384928,unknown,False,False,1,0,1,0
83,1,0,1,0.11784999168979574,unknown,False,False,1,0,1,0
84,2,0,2,0.16037502861050854,green,False,False,1,1,0,0
85,2,0,2,0.7813227597633041,unknown,False,False,1,1,0,0
86,1,0,1,0.0,unknown,False,False,1,1,0,0
87,1,0,1,0.0,unknown,False,False,0,1,1,1
88,1,0,1,0.22205558842803336,unknown,False,False,1,1,0,0
89,2,1,3,0.0,unknown,False,False,2,1,1,0
90,3,0,3,0.7912311001281864,yellow,False,False,0,1,2,0
91,1,0,1,1.2084206394241974,green,False,True,0,1,2,0
92,0,0,0,0.9618987607920874,yellow,False,False,0,1,0,0
93,0,0,0,0.0,red,False,True,0,1,0,0
94,0,0,0,0.0,unknown,False,True,1,1,0,0
95,1,0,1,0.0,unknown,False,False,1,1,0,0
96,0,1,1,0.0,unknown,False,True,1,1,0,0
97,1,0,1,0.0,unknown,False,False,1,1,0,0
98,1,0,1,0.0,unknown,False,False,1,1,0,0
99,1,1,2,0.0,unknown,False,False,1,1,0,0
100,1,1,2,0.0,unknown,False,False,0,1,0,0
101,0,0,0,0.0,unknown,False,False,1,0,0,0
102,1,0,1,0.0,unknown,False,False,2,0,0,0
103,2,0,2,0.0,unknown,False,False,2,0,0,0
104,3,0,3,0.0,red,False,False,3,0,0,0
105,4,0,4,0.0,unknown,False,False,2,0,0,0
106,2,0,2,0.0,red,False,False,2,0,0,0
107,1,0,1,0.0,red,False,False,1,0,0,0
108,1,0,1,0.0,red,False,False,0,0,0,0
109,1,0,1,0.0,red,False,False,0,0,0,0
110,0,0,0,0.0,red,False,False,0,0,0,0
111,0,0,0,0.0,red,False,False,0,0,0,0
112,0,0,0,0.0,unknown,False,False,0,0,0,0
113,0,0,0,0.0,red,False,False,0,0,0,0
114,0,0,0,0.0,unknown,False,False,0,0,0,0
115,0,0,0,0.0,unknown,False,False,0,0,0,0
116,0,0,0,0.0,unknown,False,False,0,0,0,0
117,0,0,0,0.0,unknown,False,False,0,0,0,0
118,0,0,0,0.0,unknown,False,False,0,0,0,0
119,0,0,0,0.0,unknown,False,False,0,0,0,0
120,0,0,0,0.0,unknown,False,False,0,0,0,0
121,1,0,1,0.0,yellow,False,False,2,0,0,0
122,1,1,2,0.0,unknown,False,False,3,0,0,0
123,3,1,4,0.0,unknown,False,False,2,0,0,0
124,1,1,2,0.0,red,False,False,1,0,1,0
125,0,1,1,0.0,red,False,False,0,0,1,0
126,1,0,1,1.6267979180121164,red,False,False,2,0,3,0
127,2,0,2,1.5515340356856986,red,False,False,2,0,1,0
128,3,0,3,0.4216673641170951,red,False,False,1,0,2,0
129,2,0,2,0.5648422419428328,red,False,False,3,0,1,0
130,2,0,2,0.19234817988588163,red,False,False,4,0,2,0
131,4,0,4,0.1988057800717166,red,False,True,3,0,2,0
132,3,0,3,0.28510272107346557,red,False,False,2,0,3,0
133,3,0,3,0.43160018299588526,red,False,False,3,0,2,0
134,3,0,3,0.9481659897492485,red,False,False,1,0,3,0
135,4,0,4,1.3826363634509489,red,False,False,1,0,2,0
136,4,0,4,2.8221542359894385,unknown,False,False,1,0,1,0
137,3,0,3,1.856717453666725,red,False,False,1,0,2,0
138,1,0,1,1.0046853473046529,red,False,False,1,0,1,0
139,2,0,2,0.7073506416810066,red,False,True,0,0,0,0
140,0,0,0,0.48508473679667363,unknown,False,False,0,0,0,0
141,0,0,0,0.0,unknown,False,False,0,0,0,0
142,0,0,0,0.0,unknown,False,False,0,0,0,0
