second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting,humans,buses,cars,bikes
0,6,0,6,0.0,unknown,False,False,5,1,0,0
1,9,0,9,0.0,unknown,False,False,3,1,0,3
2,5,0,5,0.0,unknown,False,False,4,1,0,1
3,5,0,5,0.0,unknown,False,False,2,0,0,3
4,5,0,5,0.07969853254512498,unknown,True,False,5,0,2,2
5,6,0,6,0.16167827399967838,unknown,True,True,2,0,1,2
6,3,0,3,0.24079373262320747,unknown,False,True,3,0,1,3
7,3,0,3,0.1472126292737674,unknown,False,False,3,0,1,3
8,4,0,4,0.10366488824608261,unknown,False,False,3,1,0,1
9,3,0,3,0.0,unknown,False,False,3,0,1,3
10,3,0,3,0.0,unknown,False,False,3,0,0,0
11,3,0,3,0.0,unknown,False,True,4,1,0,1
12,3,0,3,0.0,unknown,False,False,0,0,1,0
13,3,0,3,0.0,unknown,False,True,1,2,1,0
14,2,0,2,0.4891801175492017,unknown,False,False,2,2,0,0
15,2,0,2,0.0868212368029793,unknown,False,False,0,2,0,0
16,1,0,1,0.0,unknown,False,False,1,2,0,0
17,2,0,2,0.0,unknown,False,True,4,3,0,0
18,2,0,2,0.0,unknown,False,False,3,2,0,0
19,3,0,3,0.5773064377590927,unknown,False,False,0,2,1,0
20,3,0,3,0.4629342311873924,unknown,False,True,3,2,4,1
21,7,1,8,0.24838306922979356,red,True,True,4,2,4,1
22,6,1,7,0.4688512834368608,red,True,True,4,2,3,1
23,3,0,3,0.42056195366382704,green,False,True,2,4,4,0
24,3,0,3,0.5066342547583013,red,False,True,2,3,5,0
25,2,0,2,0.5649586811520344,red,False,True,1,3,4,0
26,1,0,1,0.3867362030254333,red,False,True,2,3,5,0
27,2,0,2,0.5766236011549415,red,False,True,2,3,4,0
28,2,0,2,0.5667441063728791,unknown,False,True,2,3,1,1
29,2,0,2,0.46850026907615827,unknown,False,False,2,3,0,0
30,1,0,1,0.4735575233853702,unknown,False,False,2,3,0,0
31,2,0,2,0.0,unknown,False,False,1,2,0,0
32,2,0,2,0.0,unknown,False,False,0,2,0,0
33,2,0,2,0.04078868438817058,unknown,False,False,0,2,0,0
34,2,0,2,0.01306598347505157,unknown,False,False,0,2,1,0
35,2,0,2,0.3666871394853011,unknown,False,False,1,2,2,0
36,2,0,2,0.17619395224679188,unknown,False,True,1,2,0,0
37,1,0,1,0.28446290899682425,unknown,False,True,0,2,0,0
38,0,0,0,0.024682092758456085,unknown,False,True,0,2,1,0
39,0,0,0,0.0,unknown,False,True,0,2,0,0
40,0,0,0,0.7466869105228816,unknown,False,True,0,2,3,0
41,2,0,2,1.3020900181994564,unknown,False,True,2,2,3,1
42,5,0,5,0.8281913962127267,unknown,False,True,4,1,6,1
43,4,0,4,0.9761465129922555,red,False,True,2,2,6,1
44,4,0,4,1.0051619349475085,red,False,True,3,1,5,3
45,3,0,3,0.8421654556676831,red,False,True,3,2,6,3
46,2,1,3,0.717572713627782,red,False,True,2,1,3,0
47,4,0,4,0.6751756344826298,red,False,True,3,1,3,0
48,3,0,3,0.8309899368761452,red,False,True,5,1,3,0
49,4,0,4,0.41642635345179024,red,False,True,4,1,5,0
50,3,0,3,0.2331037805978265,red,False,True,2,1,4,0
51,3,0,3,0.14773064685377044,red,False,True,2,1,3,0
52,3,0,3,0.11384823876812707,red,False,True,2,1,4,0
