second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting,humans,buses,cars,bikes
0,0,0,0,0.48084627281578085,unknown,False,False,1,0,2,0
1,0,0,0,1.1642287386272003,unknown,False,False,0,0,2,0
2,0,0,0,1.3287744683656528,unknown,False,False,0,0,1,0
3,0,0,0,0.8467516964291232,unknown,False,False,0,0,3,0
4,0,0,0,0.8852209084841212,unknown,False,False,0,0,3,0
5,0,0,0,0.7603654380718341,unknown,False,False,0,0,3,0
6,0,0,0,0.8491590808556205,unknown,False,False,0,0,4,0
7,0,0,0,0.7580420460408749,unknown,False,False,0,0,4,0
8,0,0,0,0.8284079334695522,unknown,False,False,0,0,3,0
9,0,0,0,0.5686901872329572,unknown,False,False,0,0,3,0
10,1,0,1,0.4458228312609707,unknown,False,False,0,0,3,0
11,1,0,1,0.37194144942622914,unknown,False,False,0,0,2,0
12,0,0,0,0.5174907534064629,unknown,False,False,0,0,3,0
13,0,0,0,0.6425448886493136,unknown,False,False,0,0,3,0
14,0,0,0,0.602583676036322,unknown,False,False,0,0,4,0
15,0,0,0,0.4186428437912122,unknown,False,False,0,0,4,0
16,0,0,0,0.5925176138988288,unknown,False,False,0,0,5,0
17,1,0,1,0.9122778317326954,unknown,False,False,1,0,3,0
18,1,0,1,0.5849235681201171,unknown,False,False,1,0,4,0
19,1,0,1,0.2184154475591485,unknown,False,False,0,0,3,0
20,0,0,0,0.13628420687943668,unknown,False,False,0,0,3,0
21,0,0,0,0.0795180269809803,unknown,False,False,0,0,3,0
22,1,0,1,0.06777052702445428,unknown,False,False,0,0,3,0
23,1,0,1,0.046825004171856005,unknown,False,False,0,0,3,0
24,1,0,1,0.05196583379857192,unknown,False,False,1,0,3,0
25,0,0,0,0.1318797034240561,unknown,False,False,0,0,3,0
26,0,0,0,0.19113796204779002,unknown,False,False,0,0,3,0
27,0,0,0,0.23997198423546107,unknown,False,False,0,0,3,0
28,0,0,0,0.17732437862860953,unknown,False,False,0,0,3,0
29,0,0,0,0.16262900805046104,unknown,False,False,0,0,2,0
30,0,0,0,0.24485897644550897,unknown,False,False,0,0,5,0
31,0,0,0,0.2985400805372159,unknown,False,False,1,0,5,0
32,0,0,0,0.1867784466314109,unknown,False,False,0,0,5,0
33,0,0,0,0.2841422276507611,unknown,False,False,0,0,6,0
34,0,0,0,0.5389125328377766,unknown,False,False,0,0,6,0
35,0,0,0,0.6593829366892474,unknown,False,False,0,0,6,0
36,0,0,0,0.6161440811558774,unknown,False,False,0,0,5,0
37,0,0,0,0.49867216784607454,unknown,False,False,0,0,7,0
38,0,0,0,0.510446042176388,unknown,False,False,1,0,3,0
39,0,0,0,0.38206767858200436,unknown,False,False,0,0,6,0
40,0,0,0,0.2997758967735738,unknown,False,False,0,0,4,0
41,0,0,0,0.27528691759835067,unknown,False,False,0,0,3,0
42,0,0,0,0.21372073888320522,unknown,False,False,0,0,4,0
43,0,0,0,0.1305006718687539,unknown,False,False,1,0,4,0
44,0,0,0,0.09918274848892618,unknown,False,False,0,0,4,0
45,0,0,0,0.10948483314296735,unknown,False,False,0,0,6,0
46,0,0,0,0.2852000902767104,unknown,False,False,0,0,3,0
47,0,0,0,0.37587800507685254,unknown,False,False,0,0,7,0
48,0,0,0,0.40026964048339186,unknown,False,False,0,0,5,0
49,0,0,0,0.4385368724876778,unknown,False,False,0,0,7,0
