second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting
0,0,0,0,2.219539876616558,unknown,False,False
1,0,0,0,0.45047456909004163,unknown,False,False
2,0,0,0,0.7206274345948276,unknown,False,False
3,0,0,0,0.6116326254306311,unknown,False,False
4,1,0,1,0.11499805568045915,unknown,False,False
5,1,0,1,0.40859543099765266,unknown,False,False
6,1,0,1,1.323056248843235,unknown,False,False
7,1,0,1,0.5887260737714951,unknown,False,False
8,0,0,0,0.8320473228070229,unknown,False,False
9,0,0,0,1.3315084330402427,unknown,False,False
10,0,0,0,0.7053145853898704,unknown,False,False
11,0,0,0,0.41355248728870553,unknown,False,False
12,1,0,1,0.5221472001189142,unknown,False,False
13,1,0,1,1.2889665868562212,unknown,False,False
14,2,0,2,1.2928502077777628,unknown,False,False
15,1,0,1,0.670927777848756,unknown,False,False
16,1,0,1,0.364491217684145,unknown,False,False
17,0,0,0,0.5503119656323571,unknown,False,False
18,2,0,2,0.3676979582817812,unknown,False,False
19,2,0,2,0.2827768819805109,unknown,False,False
20,2,0,2,0.9319935053947016,unknown,False,False
21,2,0,2,0.7307177250363812,unknown,False,False
22,3,0,3,0.3870209540767372,unknown,False,False
23,3,0,3,0.4833607280615409,unknown,False,False
24,2,1,3,0.49899933627929643,unknown,False,False
25,3,0,3,0.4480186498399598,unknown,False,False
26,4,0,4,0.6225358279307881,unknown,False,False
27,3,0,3,0.8016632277292375,unknown,False,False
28,3,0,3,0.8970093340357946,unknown,False,False
29,0,0,0,0.8720573391466045,unknown,False,False
30,0,0,0,0.8544242839889572,unknown,False,False
31,0,0,0,0.905958719202486,unknown,False,False
32,0,0,0,1.1583924698701127,unknown,False,False
33,0,0,0,1.1958505760930924,unknown,False,False
34,0,0,0,1.115229186585178,unknown,False,False
35,0,0,0,1.400400458669755,unknown,False,False
36,0,0,0,0.9364665729972058,unknown,False,False
37,0,0,0,0.945793797274679,unknown,False,False
38,0,0,0,0.7022094188400084,unknown,False,False
39,0,0,0,1.0709820597471715,unknown,False,False
40,0,0,0,1.4374396148658513,unknown,False,False
41,0,0,0,1.0092187114454594,unknown,False,False
42,0,0,0,0.6685268668372735,unknown,False,False
43,0,0,0,0.9229074679208781,unknown,False,False
44,0,0,0,1.2738246226479064,unknown,False,False
45,0,0,0,1.6269117840900886,unknown,False,False
46,0,0,0,1.49938117071812,unknown,False,False
47,0,0,0,0.6315911610935171,unknown,False,False
48,0,0,0,0.5980811894196724,unknown,False,False
49,0,0,0,1.1203759796213808,unknown,False,False
50,0,0,0,1.7263677210680781,unknown,False,False
51,0,0,0,1.6438662256073644,unknown,False,False
52,0,0,0,1.097620259858648,unknown,False,False
53,0,0,0,0.9672061430291886,unknown,False,False
54,0,0,0,0.6587948892432018,unknown,False,False
55,0,0,0,0.5886787742833886,unknown,False,False
56,0,0,0,0.43087185478647744,unknown,False,False
57,0,0,0,0.2961415087475871,unknown,False,False
58,0,0,0,0.35817600591497223,unknown,False,False
59,0,0,0,0.4164401928601607,unknown,False,False
60,0,0,0,0.5363547464798065,unknown,False,False
61,1,0,1,0.6713823912885419,unknown,False,False
62,0,0,0,1.5781325108481918,unknown,False,False
63,1,0,1,1.1915195749527216,unknown,False,False
64,1,0,1,0.9586423519333368,unknown,False,False
65,0,0,0,0.7644505472417482,unknown,False,False
66,0,0,0,0.9376449709580258,unknown,False,False
67,0,0,0,1.15404453366683,unknown,False,False
68,0,0,0,0.9829154896185672,unknown,False,False
69,0,0,0,0.973423374924943,unknown,False,False
70,0,0,0,0.7467997124216836,unknown,False,False
71,0,0,0,0.7673656866589376,unknown,False,False
72,0,0,0,1.1433433817930432,unknown,False,False
73,0,0,0,1.115686720693605,unknown,False,False
74,0,0,0,0.5073950933518496,unknown,False,False
75,0,0,0,0.5639367105378793,unknown,False,False
76,0,0,0,0.38081553051291694,unknown,False,False
77,0,0,0,0.9093264287749616,unknown,False,False
78,0,0,0,0.549433139743438,unknown,False,False
79,0,0,0,0.4283777816123851,unknown,False,False
80,0,0,0,0.3023282331527417,unknown,False,False
81,0,0,0,0.7495753174678972,unknown,False,False
82,0,0,0,0.9734396688948199,unknown,False,False
83,0,0,0,0.5266811446311963,unknown,False,False
84,0,0,0,0.48226172721019994,unknown,False,False
85,0,0,0,0.5948655748147387,red,False,False
86,0,0,0,0.6612229236036116,unknown,False,False
87,0,0,0,0.731692366255026,unknown,False,False
