second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting,humans,buses,cars,bikes
0,0,0,0,0.5708703798651015,unknown,False,False,0,0,0,0
1,0,0,0,0.31337900373680444,unknown,False,False,0,0,0,0
2,0,0,0,0.0,yellow,False,False,0,0,0,0
3,0,0,0,0.0,yellow,False,False,0,0,0,0
4,0,0,0,0.0,yellow,False,False,0,0,0,0
5,1,0,1,0.0,yellow,False,False,0,0,0,0
6,0,0,0,0.0,unknown,False,False,0,0,0,0
7,0,0,0,0.0,unknown,False,False,0,0,0,0
8,0,0,0,0.0,unknown,False,False,0,0,0,0
9,0,0,0,0.0,unknown,False,False,0,0,0,0
10,0,0,0,0.22300106997910085,unknown,False,False,0,0,1,0
11,0,0,0,0.45890531850124583,unknown,False,False,0,0,1,0
12,0,0,0,0.8361703137527845,red,False,False,0,0,1,0
13,0,0,0,1.5593145569819031,red,False,False,0,0,1,0
14,0,0,0,0.58391997775751,unknown,False,False,0,0,1,0
15,0,0,0,0.3670024334553318,unknown,False,False,0,0,1,0
16,0,0,0,0.11389550440614121,unknown,False,False,0,0,1,0
17,0,0,0,0.15076516619755426,yellow,False,False,0,0,1,0
18,0,0,0,0.29570165487082206,unknown,False,False,0,0,1,0
19,0,0,0,1.3372279996834584,yellow,False,False,0,0,2,0
20,0,0,0,1.020195228263031,unknown,False,False,0,0,3,0
21,0,0,0,0.6055524454556163,unknown,False,False,0,0,2,0
22,0,0,0,0.3500220869862098,unknown,False,False,0,0,1,0
23,0,0,0,0.1924320001106625,unknown,False,False,0,0,2,0
24,0,0,0,0.0659399659388062,unknown,False,False,0,0,0,0
25,0,0,0,0.071070248905957,unknown,False,False,0,0,2,0
26,0,0,0,1.588523363756393,unknown,False,False,0,0,2,0
27,0,0,0,1.4218904630990004,unknown,False,False,0,0,4,0
28,0,0,0,0.3355733103810225,unknown,False,False,0,0,7,0
29,0,0,0,0.6106372361259884,unknown,False,False,0,0,6,0
30,0,0,0,1.425740243525461,unknown,False,False,0,0,9,0
31,0,0,0,1.3451655511810683,unknown,False,False,0,0,10,0
32,0,0,0,1.272080531830573,unknown,False,False,0,0,10,0
33,0,0,0,1.0896484893082967,unknown,False,False,0,0,12,0
34,0,0,0,0.852989716665936,unknown,False,False,0,0,13,0
35,0,0,0,1.2014469061960946,unknown,False,False,0,0,16,0
36,0,0,0,1.2525784824796442,unknown,False,False,0,0,15,0
37,0,0,0,1.027902753477218,unknown,False,False,0,0,11,0
38,0,0,0,0.9684973391428574,unknown,False,False,0,0,14,0
39,0,0,0,0.8146282806128246,unknown,False,False,0,0,14,0
40,0,0,0,0.6431524965390464,unknown,False,False,0,0,14,0
41,0,0,0,0.6284955062967817,unknown,False,False,0,0,12,0
42,0,0,0,0.7444410462981437,unknown,False,False,0,0,15,0
43,0,0,0,0.7511841020047547,unknown,False,False,0,0,12,0
44,0,0,0,0.6598142866911866,unknown,False,False,0,0,12,0
45,0,0,0,0.5428650648490391,unknown,False,False,0,0,8,0
46,0,0,0,0.48267065351108007,unknown,False,False,0,0,6,0
47,0,0,0,0.47120028343361164,unknown,False,False,0,0,7,0
48,0,0,0,0.3707819286206534,unknown,False,False,0,0,6,0
49,0,0,0,0.6044190734842675,unknown,False,False,0,0,4,0
50,0,0,0,0.7884540621646661,unknown,False,False,0,0,8,0
51,0,0,0,0.8248924321374194,unknown,False,False,0,0,5,0
52,0,0,0,0.8615137703477634,unknown,False,False,0,0,5,0
53,0,0,0,0.9337679788749116,unknown,False,False,0,0,6,0
54,0,0,0,1.0894948036817522,unknown,False,False,0,0,3,0
55,0,0,0,0.8884410460967385,unknown,False,False,0,0,6,0
56,0,0,0,0.637408150438395,unknown,False,False,0,0,2,0
57,0,0,0,0.34656415600285084,unknown,False,False,0,0,2,0
58,0,0,0,0.23921692636789582,yellow,False,False,0,0,8,0
59,0,0,0,0.650613364197587,yellow,False,False,0,0,12,0
60,0,0,0,0.7488455751161577,yellow,False,False,0,0,12,0
61,0,0,0,1.0608914258903812,unknown,False,False,0,0,14,0
62,0,0,0,1.2080633202880395,red,False,False,0,0,13,0
63,0,0,0,1.264698458889247,unknown,False,False,0,0,14,0
64,0,0,0,1.3786922404887487,unknown,False,False,0,1,14,0
65,0,0,0,1.1783917058464521,unknown,False,False,0,1,7,0
66,0,0,0,1.3950547006454688,unknown,False,True,0,0,10,0
67,0,0,0,1.071039385968971,unknown,False,False,0,0,6,0
68,0,0,0,0.4541259617142098,unknown,False,False,0,0,10,0
69,0,0,0,0.3374977202297228,red,False,False,0,0,14,0
70,0,0,0,0.2758820400006361,unknown,False,False,0,0,12,0
71,0,0,0,0.34064854484712104,yellow,False,False,0,0,15,0
72,0,0,0,0.597655480845943,red,False,False,0,0,10,0
73,0,0,0,0.6675642521067375,red,False,False,0,0,13,0
74,0,0,0,0.8282785589930748,red,False,False,0,0,10,0
75,0,0,0,0.662919022683872,unknown,False,False,0,0,10,0
76,0,0,0,1.148698405255731,yellow,False,False,0,0,10,1
77,0,0,0,1.4172263685202693,unknown,False,False,0,0,14,0
78,0,0,0,1.4869561420793627,unknown,False,False,0,0,13,0
79,0,2,2,1.2354228981465243,unknown,False,False,1,0,15,0
80,1,1,2,0.7698053856038088,unknown,False,False,0,0,16,0
81,0,0,0,0.9265142769789226,unknown,False,False,0,0,13,0
82,0,0,0,0.9941435644130623,unknown,False,False,0,0,13,0
83,0,0,0,0.669867720549114,unknown,False,False,0,0,11,0
84,0,0,0,0.7925523856105909,yellow,False,False,0,0,12,0
85,0,0,0,1.1120726568147243,red,False,True,0,1,13,0
86,1,0,1,1.0461838427062509,yellow,False,True,0,1,11,0
87,1,0,1,1.1700856889303473,red,False,True,0,1,10,0
88,0,0,0,0.9127728758397083,unknown,False,True,0,0,19,0
89,0,0,0,1.2608408531096889,unknown,False,False,0,0,16,0
90,0,0,0,1.4308539605346113,unknown,False,False,0,0,13,0
91,1,0,1,1.3865073781777197,unknown,False,False,1,0,17,0
92,1,0,1,1.3836702204500468,unknown,False,False,0,0,16,0
93,0,0,0,0.6634080018580846,unknown,False,False,0,0,15,0
94,0,0,0,0.5929900947649484,unknown,False,False,0,1,8,0
95,0,0,0,0.691906214313344,unknown,False,False,0,1,9,0
96,0,0,0,0.9289314378453947,unknown,False,False,0,2,6,0
97,0,0,0,0.9895688104533162,unknown,False,False,0,2,7,0
98,0,0,0,0.7226774086232349,unknown,False,False,1,1,7,0
99,0,0,0,0.4652819239078601,unknown,False,False,0,1,12,0
100,0,0,0,0.46510501006538174,unknown,False,False,0,1,13,0
101,0,0,0,0.45381711892401505,unknown,False,False,1,1,9,0
102,0,0,0,0.5088671371493116,unknown,False,False,0,1,9,0
