second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting,humans,buses,cars,bikes
0,0,0,0,0.7270138770360176,yellow,False,False,0,0,15,0
1,1,0,1,0.6449541773789177,unknown,False,False,3,0,13,0
2,4,0,4,0.7529345963508529,unknown,False,False,3,0,16,0
3,5,1,6,1.1067061828172036,unknown,True,False,1,0,19,0
4,0,1,1,0.8951357944884698,unknown,False,False,0,0,19,0
5,0,0,0,0.7275400746203261,unknown,False,False,0,0,21,0
6,0,0,0,0.8316349108920545,unknown,False,False,0,0,15,0
7,0,0,0,0.9571538714645902,unknown,False,False,0,0,16,0
8,1,0,1,0.8533595328910227,unknown,False,False,1,0,17,0
9,1,0,1,0.9618730040703476,unknown,False,False,2,0,12,0
10,1,0,1,0.7626172622849496,unknown,False,False,1,0,12,0
11,0,1,1,0.6280500733133647,unknown,False,False,3,0,11,0
12,2,0,2,0.6257230643685194,unknown,False,False,1,0,11,0
13,1,0,1,0.8154151287437902,unknown,False,False,1,0,10,0
14,1,0,1,1.08225175536892,unknown,False,False,1,0,8,0
15,1,0,1,1.2570736943902134,unknown,False,False,0,0,7,0
16,1,0,1,1.0609307150710487,unknown,False,False,1,0,8,0
17,1,0,1,1.6545490786532708,unknown,False,False,1,0,3,0
18,0,0,0,0.7428976317813997,unknown,False,False,0,0,5,0
19,0,0,0,0.20161300153055114,unknown,False,False,0,0,2,0
20,0,0,0,0.4338461934467797,yellow,False,False,0,0,3,0
21,0,0,0,0.5787852677096835,yellow,False,True,1,0,5,0
22,0,0,0,1.30196061747591,yellow,False,True,1,2,2,0
23,1,0,1,1.4732678604023697,red,False,True,1,1,7,0
24,1,0,1,1.7171098351973766,yellow,False,True,1,1,6,0
25,1,0,1,1.2038591167170114,yellow,False,True,1,1,8,0
26,1,0,1,1.008065167275018,yellow,False,False,1,1,9,0
27,1,0,1,0.86174332870199,unknown,False,False,0,0,13,0
28,0,0,0,0.9420771801998555,unknown,False,False,0,0,12,0
29,0,0,0,0.7229680881524612,unknown,False,False,0,0,11,0
30,0,0,0,0.6362842101587166,unknown,False,False,0,0,14,0
31,0,0,0,0.7553479136372442,unknown,False,False,0,0,10,0
32,0,0,0,0.8327106177519328,unknown,False,False,0,0,15,0
33,0,0,0,0.8207738508465737,unknown,False,False,0,0,10,0
34,0,0,0,0.7970764324633483,unknown,False,False,2,0,15,0
35,2,0,2,0.8188971333600926,unknown,False,False,1,0,11,0
36,1,0,1,0.6819818859688682,yellow,False,True,0,0,9,0
37,1,0,1,0.30265125386025377,yellow,False,False,1,0,8,0
38,1,0,1,0.1828233468144259,yellow,False,True,0,0,9,0
39,0,0,0,0.26162171492598074,yellow,False,False,0,1,7,0
40,0,0,0,0.303968148664303,red,False,True,0,0,8,0
41,0,0,0,0.21150380245717032,red,False,True,0,0,8,0
42,0,0,0,0.16734290163383514,yellow,False,False,0,0,8,0
43,0,0,0,0.19399270807929828,yellow,False,False,0,0,8,0
44,0,0,0,0.2962336339539725,red,False,True,0,1,8,0
45,0,0,0,0.38093760215360056,yellow,False,False,1,0,8,0
46,0,0,0,0.23549524395385024,red,False,False,0,0,9,0
47,0,0,0,0.269981946577471,red,False,False,0,0,9,0
48,0,0,0,0.28672799299334556,red,False,False,0,0,9,0
49,0,0,0,0.35244495602196757,red,False,False,0,0,9,0
50,0,0,0,0.35357223126097564,red,False,True,0,0,7,0
51,0,0,0,0.27994290403668776,red,False,False,1,0,7,0
52,1,0,1,0.3484282248872199,unknown,False,False,1,0,5,0
53,1,0,1,0.3215304059360308,unknown,False,False,1,0,3,0
54,1,0,1,0.4070715979844417,red,False,False,1,0,2,0
55,0,0,0,0.7624940852519823,yellow,False,False,0,0,1,0
56,0,0,0,0.7501858882051163,unknown,False,False,0,0,2,0
57,0,0,0,1.089251177484724,unknown,False,False,0,0,3,0
58,0,0,0,0.7511408005333351,unknown,False,False,0,0,2,0
59,0,0,0,0.4522067935472012,unknown,False,False,0,0,0,0
60,0,0,0,0.3510515477033223,unknown,False,False,0,0,0,0
61,0,0,0,0.0,green,False,False,0,0,0,0
62,0,0,0,0.2911235885888967,green,False,False,0,0,1,0
63,0,0,0,0.48752474129604345,unknown,False,False,0,0,1,0
64,0,0,0,1.2752469273185782,unknown,False,False,0,1,2,0
65,0,0,0,1.5364215679235362,unknown,False,False,0,1,2,0
66,0,0,0,1.0697211453021351,unknown,False,False,0,1,2,0
67,0,0,0,2.070397453563278,unknown,False,False,0,3,1,0
68,0,0,0,2.7489406575335913,unknown,False,False,0,4,0,0
69,0,0,0,0.0,unknown,False,False,0,4,0,0
70,0,0,0,0.0,unknown,False,False,0,6,1,0
71,0,0,0,3.296895157936574,unknown,False,False,0,5,1,0
72,0,0,0,1.0281719427480027,unknown,False,False,0,4,1,0
73,1,0,1,1.2938114860767538,unknown,False,False,1,3,1,0
74,1,0,1,1.6717967673682668,green,False,True,2,4,1,0
75,1,1,2,0.9761649470037564,red,False,True,2,3,1,0
76,2,0,2,0.8648510815722944,yellow,False,True,1,3,1,0
77,2,0,2,0.16407199555432972,unknown,False,False,0,2,1,0
78,0,0,0,0.2817058126582828,unknown,False,False,0,2,0,0
79,0,0,0,0.3736593556938331,unknown,False,False,0,2,0,0
80,0,0,0,0.5904168283198231,unknown,False,False,0,2,1,0
81,0,0,0,1.0608243247779983,unknown,False,False,0,2,1,0
82,0,0,0,0.7241335054169681,unknown,False,False,0,2,0,0
83,0,0,0,0.4666453437131593,unknown,False,False,0,0,1,0
84,0,0,0,0.604630613197932,unknown,False,False,0,0,0,0
85,0,0,0,0.16431504167993854,unknown,False,False,1,0,0,0
86,3,0,3,0.5258879735943478,unknown,False,False,3,0,2,0
87,3,1,4,0.606705617406918,yellow,False,False,3,0,4,0
88,4,0,4,0.49903493625811196,yellow,False,False,2,0,8,0
89,3,0,3,0.549227897411077,yellow,False,True,1,0,10,0
90,2,0,2,0.6008736687234053,yellow,False,False,0,0,18,0
91,0,0,0,0.9802219413292378,unknown,False,False,0,0,16,0
92,1,0,1,1.2603200922254076,unknown,False,False,1,0,12,0
93,0,1,1,1.010896503410623,unknown,False,False,1,0,12,0
94,1,0,1,0.9100406943115024,unknown,False,False,1,0,12,0
95,2,0,2,0.7836034945081309,unknown,False,False,1,0,9,1
96,3,0,3,0.700652838562668,unknown,False,False,0,0,6,0
97,1,0,1,0.843637379554585,unknown,False,False,0,0,5,0
98,0,0,0,0.7361925850988857,unknown,False,False,0,0,4,0
99,0,0,0,0.6436728491653543,red,False,False,0,0,4,0
100,0,0,0,0.694853703212195,red,False,False,0,0,5,0
101,0,0,0,0.6484078758117825,unknown,False,False,0,0,7,0
102,0,0,0,0.5324228911575232,yellow,False,False,0,0,8,0
103,0,0,0,0.6217487476661451,red,False,False,0,0,4,0
104,0,0,0,0.531444445924789,yellow,False,False,0,0,8,0
105,0,0,0,0.9108712101074625,red,False,False,0,0,6,0
106,0,0,0,1.0564618198057043,yellow,False,False,0,0,6,0
107,0,0,0,1.4225051934010935,red,False,False,0,0,11,0
108,0,0,0,1.5010559905149758,yellow,False,False,1,0,8,0
109,0,0,0,1.291353814758483,yellow,False,True,0,0,11,0
110,0,0,0,0.8924196347548208,red,False,False,0,0,12,0
111,0,0,0,0.5954215800466187,yellow,False,False,0,0,11,0
112,0,0,0,0.5423125449744665,yellow,False,False,0,0,10,0
113,0,0,0,0.5446100261237119,yellow,False,False,0,0,13,0
114,0,0,0,0.7162958832436133,yellow,False,False,0,0,9,0
115,0,0,0,1.3222544024800917,yellow,False,False,0,0,6,0
116,0,0,0,0.825892470349088,red,False,False,0,0,7,0
117,0,0,0,1.5433405741894644,red,False,False,0,0,9,0
118,0,0,0,2.30065532406059,yellow,False,False,0,0,8,0
119,0,0,0,1.3994090543432989,yellow,False,False,0,0,8,0
120,0,0,0,0.47759769259002466,yellow,False,False,0,0,10,0
121,0,0,0,0.4788228313934736,red,False,False,0,0,10,0
122,0,0,0,0.5660766392535724,red,False,False,0,0,9,0
123,0,0,0,0.4022393049941841,yellow,False,False,0,0,8,0
124,0,0,0,0.307778030553596,red,False,False,0,0,10,0
125,0,0,0,0.2839090295720527,red,False,False,0,0,7,0
126,0,0,0,0.20544902634791476,yellow,False,False,0,0,8,0
127,0,0,0,0.20433483309931838,yellow,False,False,0,0,7,0
128,0,0,0,0.2707191169691373,red,False,False,0,0,6,0
129,0,0,0,0.5652172959263009,red,False,True,0,0,7,0
130,0,0,0,0.8525834325075102,red,False,False,2,0,5,0
131,0,0,0,0.7052760682653877,red,False,False,2,0,8,0
132,2,0,2,0.2648820202213678,red,False,False,2,0,8,0
133,2,0,2,0.5154319925172333,red,False,False,1,0,9,0
134,1,0,1,0.5507621211812652,red,False,False,1,0,7,0
135,1,0,1,0.4237312222224746,yellow,False,False,1,0,7,0
136,1,0,1,0.8087680207886538,yellow,False,False,0,0,8,0
137,1,0,1,0.9014104204119218,red,False,False,0,0,6,0
138,1,0,1,0.7371669499977117,red,False,False,0,0,7,0
139,0,0,0,1.269272938786546,red,False,False,0,0,6,0
140,0,0,0,0.5828029622687352,red,False,False,1,0,7,0
141,0,0,0,0.5363832057002587,red,False,True,0,0,3,0
142,0,0,0,0.34092372380681246,red,False,False,0,0,5,0
143,0,0,0,0.36063395128875053,red,False,False,0,0,6,0
144,0,0,0,0.6696399629147739,red,False,False,1,0,6,0
145,1,0,1,0.6442013541445002,unknown,False,False,1,0,7,0
146,1,0,1,0.4829313066343432,green,False,False,1,0,9,0
147,1,0,1,0.6024095362427551,red,False,False,0,0,6,0
148,1,0,1,1.0825232386503592,unknown,False,False,0,1,2,0
149,0,0,0,0.4366990454795617,unknown,False,False,0,0,4,0
150,0,0,0,0.4499717867974614,unknown,False,False,0,0,4,0
151,0,0,0,1.1883678983862649,unknown,False,False,0,0,2,0
152,0,0,0,0.6528983232374026,unknown,False,False,0,0,2,0
153,0,0,0,0.33449798162874805,yellow,False,False,0,0,4,0
154,0,0,0,0.39686200220428247,unknown,False,False,0,0,2,0
155,0,0,0,0.8616875863232587,unknown,False,False,0,0,1,0
156,0,0,0,0.8439803376129974,unknown,False,False,0,0,2,0
157,0,0,0,0.7951288573368674,unknown,False,False,0,0,2,0
