second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting
0,0,0,0,0.34079749387488784,unknown,False,False
1,0,0,0,0.34165253949215896,unknown,False,False
2,0,0,0,0.0,unknown,False,False
3,0,0,0,0.7207773972750499,unknown,False,False
4,0,0,0,1.0833568277048078,unknown,False,False
5,0,0,0,0.8758710943626973,unknown,False,False
6,0,0,0,1.122812904179573,unknown,False,False
7,0,0,0,1.1275347141460041,unknown,False,False
8,0,0,0,0.8154358608630927,unknown,False,False
9,0,0,0,0.7334883473004357,unknown,False,False
10,1,0,1,0.3404718678357822,unknown,False,False
11,1,0,1,0.4371547654701007,unknown,False,False
12,0,0,0,0.518943721947899,unknown,False,False
13,0,0,0,0.6758400687159121,unknown,False,False
14,0,0,0,0.5094858946792933,unknown,False,False
15,0,0,0,0.4462963757931055,unknown,False,False
16,0,0,0,0.6420189108001649,unknown,False,False
17,1,0,1,0.9092712496723243,unknown,False,False
18,1,0,1,0.512842044190204,unknown,False,False
19,0,0,0,0.31911258067240705,unknown,False,False
20,1,0,1,0.11113618707840835,unknown,False,False
21,0,0,0,0.08086044974957098,unknown,False,False
22,1,0,1,0.07668698145430045,unknown,False,False
23,0,0,0,0.056466609537340264,unknown,False,False
24,0,0,0,0.07647754227735182,unknown,False,False
25,0,0,0,0.16563346058392747,unknown,False,False
26,0,0,0,0.1647780330293824,unknown,False,False
27,0,0,0,0.2307355427767327,unknown,False,False
28,0,0,0,0.12887473038501018,unknown,False,False
29,0,0,0,0.17145312658872322,unknown,False,False
30,0,0,0,0.18700029863564904,unknown,False,False
31,0,0,0,0.5159987060444781,unknown,False,False
32,0,0,0,0.2655447636717601,unknown,False,False
33,0,0,0,0.28780424365794044,unknown,False,False
34,0,0,0,0.6175731610554942,unknown,False,False
35,0,0,0,0.7593647309068107,unknown,False,False
36,0,0,0,0.6218856380777086,unknown,False,False
37,0,0,0,0.5416489780630782,unknown,False,False
38,0,0,0,0.5359572743785078,unknown,False,False
39,0,0,0,0.38634649275107763,unknown,False,False
40,0,0,0,0.3359371682385321,unknown,False,False
41,0,0,0,0.30158618021455647,unknown,False,False
42,0,0,0,0.25750127410553736,unknown,False,False
43,0,0,0,0.145235586598454,unknown,False,False
44,0,0,0,0.1535095553148443,unknown,False,False
45,0,0,0,0.12858169448301396,unknown,False,False
46,1,0,1,0.31670327911241475,unknown,False,False
47,0,0,0,0.2781723831441298,unknown,False,False
48,0,0,0,0.3738902839052616,unknown,False,False
49,0,0,0,0.41576019322805935,unknown,False,False
50,0,0,0,0.30037079074661366,unknown,False,False
51,0,0,0,0.21159603558509193,unknown,False,False
52,0,0,0,0.16796050529735315,unknown,False,False
53,1,0,1,0.10541995249272097,unknown,False,False
54,0,0,0,0.2592072147423806,unknown,False,False
55,0,0,0,0.6938949884709015,unknown,False,False
56,0,0,0,0.6706236383623222,unknown,False,False
57,0,0,0,0.5589582365475352,unknown,False,False
58,1,0,1,0.6528989825089551,unknown,False,False
59,1,0,1,0.7610750064240666,unknown,False,False
60,1,0,1,0.40957170406332183,unknown,False,False
61,2,0,2,0.87998798706697,unknown,False,False
62,1,0,1,0.8870369503104281,unknown,False,False
63,1,0,1,0.6516648741679585,unknown,False,False
64,1,0,1,0.5184684257873182,unknown,False,False
65,0,0,0,0.8086415555166784,unknown,False,False
66,0,0,0,1.063203821640781,red,False,False
67,0,0,0,1.5817453877116678,unknown,False,False
68,0,0,0,1.4314345000441306,yellow,False,False
69,0,0,0,1.3250939901667165,unknown,False,False
70,0,0,0,1.086344788402337,unknown,False,False
71,0,0,0,0.5867050134133815,unknown,False,False
72,0,0,0,0.6621644502854417,unknown,False,False
73,0,0,0,0.7646361495044154,unknown,False,False
74,0,0,0,0.8357209729838337,unknown,False,False
75,0,0,0,1.2620047822230405,unknown,False,False
76,1,0,1,1.0790526969316967,unknown,False,False
77,0,0,0,0.6109580116519265,unknown,False,False
78,0,0,0,0.5742197875905611,unknown,False,False
79,0,0,0,0.7206030944165119,unknown,False,False
80,0,0,0,0.7500133409854172,unknown,False,False
81,0,0,0,0.7813632503476293,unknown,False,False
82,0,0,0,0.8315409821460982,unknown,False,False
83,0,0,0,1.0641021862443507,unknown,False,False
84,0,0,0,0.9522154284678422,unknown,False,False
85,0,0,0,0.5640072247876063,unknown,False,False
86,0,0,0,0.44027336047481025,unknown,False,False
87,0,0,0,0.8648255433016028,unknown,False,False
88,0,0,0,1.0490788320174969,unknown,False,False
89,0,0,0,0.7162292795868024,unknown,False,False
90,0,0,0,0.6475368782143748,unknown,False,False
91,0,0,0,0.5008803824144593,green,False,False
92,0,0,0,0.5464796823841571,yellow,False,False
93,0,0,0,1.0613143083777552,unknown,False,False
94,0,0,0,1.502963689751999,unknown,False,False
95,0,0,0,0.9203489082935692,unknown,False,False
96,0,0,0,0.5347177747881109,unknown,False,False
97,0,0,0,0.486642138049136,unknown,False,False
98,0,0,0,0.7802541969321802,unknown,False,False
99,0,0,0,1.0800086754398965,unknown,False,False
100,0,0,0,1.080548627835356,unknown,False,False
101,0,0,0,1.3382839729079958,unknown,False,False
102,0,0,0,1.136542572359128,unknown,False,False
103,0,0,0,0.8800832896361265,unknown,False,False
104,0,0,0,0.9900785561757721,unknown,False,False
105,0,0,0,1.1915770474251512,unknown,False,False
106,0,0,0,0.8884394520808214,yellow,False,False
107,0,0,0,0.648877354786341,green,False,False
108,0,0,0,0.5668265990994596,unknown,False,False
109,0,0,0,0.8895855050884484,unknown,False,False
110,1,0,1,1.2049010245046976,unknown,False,False
111,1,0,1,1.29198783006211,unknown,False,False
112,0,0,0,1.4562501452545962,unknown,False,False
113,0,0,0,1.4793252875729543,unknown,False,False
114,0,0,0,1.3964873286406807,red,False,False
115,0,0,0,0.9171701217536843,unknown,False,False
116,0,0,0,0.5486355869426568,unknown,False,False
117,0,0,0,0.6808530935909156,unknown,False,False
118,0,0,0,1.379369924703326,unknown,False,False
119,0,0,0,1.653619714680601,unknown,False,False
120,0,0,0,1.5865524665596957,unknown,False,False
121,0,0,0,1.1145564330104025,unknown,False,False
122,2,0,2,0.49325097333461315,unknown,False,False
123,1,0,1,0.3895340288618996,unknown,False,False
124,1,0,1,0.345495935123424,green,False,True
125,3,0,3,0.47541480724606944,green,False,False
126,3,0,3,0.6933371994883155,red,False,False
127,2,0,2,1.4866706044410836,green,False,False
128,2,0,2,0.5093153730957857,green,False,True
129,2,0,2,1.054220103852799,green,False,False
130,2,0,2,1.1440082776792337,green,False,True
131,1,0,1,0.7912958422433971,green,False,False
132,1,0,1,0.3971150183514942,green,False,False
133,1,0,1,2.856205860429344,green,False,False
134,1,0,1,2.4304760582152363,green,False,False
135,2,0,2,0.5504079177310047,green,False,True
136,2,0,2,0.3480575401681765,red,False,True
137,2,0,2,0.740229174019738,green,False,True
138,2,0,2,1.0914854156202802,green,False,False
139,2,0,2,0.765710679720411,red,False,False
140,2,0,2,1.0501177334652179,red,False,False
141,2,0,2,1.2234399499464632,red,False,False
142,3,0,3,0.36973993856229864,red,False,False
143,1,0,1,0.2710643137600744,red,False,False
144,2,0,2,0.10455819011242107,green,False,True
145,3,0,3,0.34951650698677883,green,False,True
146,2,0,2,0.4956583226197078,green,False,False
147,2,0,2,0.4675048671002299,green,False,False
148,2,0,2,0.40147638553749254,green,False,True
149,2,0,2,0.6462623334953492,yellow,False,True
150,2,0,2,0.7517024657209415,red,False,True
151,2,0,2,0.5294684352982431,yellow,False,True
152,1,0,1,0.704794077108396,red,False,True
153,1,0,1,0.6764933644606175,red,False,True
154,1,0,1,0.4051973524070944,red,False,True
155,1,0,1,0.38333820752058706,red,False,True
156,1,0,1,0.5773277490862734,red,False,False
157,1,0,1,0.28971694564409284,red,False,True
158,1,0,1,0.22808562168137447,red,False,False
159,1,0,1,0.4065080338521673,unknown,False,False
160,1,0,1,0.32932845789226534,red,False,True
161,1,0,1,0.0,red,False,True
162,1,0,1,0.5023303969941635,yellow,False,True
163,1,0,1,0.5509376678996463,unknown,False,False
164,0,0,0,1.1345615367508424,unknown,False,False
165,0,0,0,2.9913430913569106,unknown,False,False
166,0,0,0,1.0938385401491144,unknown,False,False
167,0,0,0,1.2421423004560395,unknown,False,False
168,1,0,1,2.808486321227669,unknown,False,False
169,1,0,1,1.2005051663431459,unknown,False,False
170,0,0,0,0.3065922868075801,unknown,False,False
171,0,0,0,0.3030476079719951,unknown,False,False
172,0,0,0,0.5689490258618133,unknown,False,False
173,0,0,0,0.3619994777585763,unknown,False,False
174,0,0,0,1.2379430852188027,unknown,False,False
175,0,0,0,2.0871647570613048,unknown,False,False
176,0,0,0,1.5174246779850595,red,False,False
177,0,0,0,0.5768374468025472,red,False,False
178,1,0,1,1.4234912365121777,red,False,False
179,1,0,1,0.9181000329186223,unknown,False,False
180,0,0,0,0.362248870137873,unknown,False,False
181,0,0,0,0.6090838546736237,red,False,False
182,0,0,0,0.49686590579926787,red,False,False
183,0,0,0,0.18590380039733306,red,False,False
184,0,0,0,0.6477769066895521,red,False,False
185,0,0,0,0.8442000681016736,red,False,False
186,0,0,0,0.8590637519885121,red,False,False
187,0,0,0,0.9009686419757243,red,False,False
188,0,0,0,0.7579412364933692,red,False,False
189,0,0,0,1.0166246794608305,unknown,False,False
190,0,0,0,0.9940360170243933,red,False,False
191,0,0,0,0.5999805339790188,red,False,False
192,0,0,0,1.012884589307048,red,False,False
193,0,0,0,0.9152688761784585,red,False,False
194,1,0,1,0.7715941251551367,red,False,False
195,1,0,1,0.6161079984056893,red,False,False
196,0,0,0,0.1765768167154635,red,False,False
