second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting
0,3,0,3,0.0,unknown,False,False
1,3,0,3,0.5772095300607906,unknown,False,False
2,3,0,3,0.6688678798605766,unknown,False,False
3,2,0,2,0.3901995306532625,unknown,False,False
4,2,0,2,0.3778453029958986,unknown,False,False
5,2,0,2,0.44170977777045917,red,False,False
6,2,0,2,0.584527798996757,unknown,False,False
7,2,0,2,0.44099948451536114,unknown,False,False
8,3,0,3,0.0,unknown,False,False
9,2,0,2,1.0103892669901888,red,False,False
10,1,0,1,0.9002623447399737,red,False,False
11,1,0,1,0.7765188396340132,unknown,False,False
12,1,0,1,0.35606903271998913,unknown,False,False
13,1,0,1,0.24354056933525475,unknown,False,False
14,2,0,2,0.0,unknown,False,False
15,2,0,2,0.0,unknown,False,False
16,3,0,3,0.8509061118993682,unknown,False,False
17,2,0,2,0.0,unknown,False,False
18,3,0,3,0.0,unknown,False,False
19,2,0,2,0.0,red,False,False
20,1,0,1,0.0,unknown,False,True
21,3,0,3,0.7257723997285387,green,False,True
22,3,2,5,0.8520346862846727,green,False,True
23,5,0,5,1.018578386963735,red,False,True
24,6,1,7,1.0730492144108446,unknown,True,True
25,6,0,6,1.0709877132191958,unknown,True,False
26,6,0,6,0.0,unknown,False,False
27,2,1,3,0.0,unknown,False,False
28,2,0,2,0.0,red,False,False
29,3,0,3,0.0,unknown,False,False
30,3,0,3,0.0,unknown,False,False
31,4,0,4,0.0,unknown,False,False
32,6,0,6,0.0,red,False,False
33,2,2,4,0.0,unknown,False,False
34,3,0,3,0.2388565892191693,unknown,False,False
35,1,0,1,0.5768211798563021,red,False,False
36,0,0,0,1.1474702413319622,red,False,True
37,3,0,3,1.0477225932027932,red,False,True
38,3,0,3,1.2260524624277602,red,False,True
39,2,0,2,0.8972066051104631,unknown,False,False
40,1,0,1,0.6636179279838513,unknown,False,False
41,1,0,1,0.3222823669982295,unknown,False,False
42,2,0,2,0.0,unknown,False,False
43,3,0,3,0.22552498841710217,green,False,False
44,5,0,5,0.27188706731746776,unknown,False,False
45,6,3,9,0.2296899448035395,unknown,False,False
46,7,4,11,0.23398726066081005,unknown,False,False
47,9,1,10,0.4436704096879879,unknown,True,False
48,8,0,8,0.8584083101779343,unknown,False,False
49,7,0,7,0.9083501194659503,unknown,True,False
50,7,0,7,0.5386781701893525,unknown,False,False
51,4,0,4,0.39372089159221574,green,False,True
52,5,0,5,0.4997092877481603,unknown,True,True
53,7,0,7,0.9890686831223556,red,True,True
54,8,0,8,1.2052112989350101,unknown,True,True
55,9,0,9,0.9994990601403592,red,True,False
56,7,0,7,0.7796282762675543,green,True,False
57,6,0,6,0.5533120833937956,red,True,False
58,7,0,7,0.5031946816643899,green,True,False
59,6,0,6,0.4803968560368455,red,True,False
60,6,0,6,0.5982216088877268,red,True,False
61,6,0,6,0.6190196268792475,red,True,False
62,5,0,5,0.46275702016848136,red,True,False
63,5,0,5,0.536067199324865,red,True,False
64,6,0,6,0.6093137981992405,unknown,False,False
65,4,1,5,0.5162992499957734,unknown,False,False
66,3,0,3,0.44268192708848453,unknown,False,False
67,3,0,3,0.8285595186470962,unknown,False,False
68,1,0,1,0.5225386368470482,unknown,False,False
69,0,0,0,0.0,unknown,False,False
70,1,0,1,0.0,unknown,False,False
71,1,0,1,0.0,unknown,False,False
72,0,1,1,0.0,unknown,False,False
73,1,0,1,0.0,unknown,False,False
74,1,0,1,0.0,unknown,False,False
75,3,0,3,0.1708696227054253,unknown,False,False
76,3,1,4,0.14934007733694663,unknown,False,False
77,2,3,5,0.9746006537666315,red,True,True
78,6,0,6,0.9431687741833253,red,True,False
79,5,0,5,0.6651905603318606,red,True,False
80,5,0,5,0.6945550078058128,red,True,False
81,2,1,3,0.6606949802466743,unknown,False,False
82,2,0,2,0.534925909137727,unknown,False,False
83,2,0,2,0.39901659610928086,unknown,False,False
