second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting,humans,buses,cars,bikes
0,2,0,2,0.2527558029237787,unknown,False,False,1,0,7,0
1,2,0,2,0.22750102278513937,unknown,False,False,2,0,6,0
2,1,0,1,0.1937714379845628,unknown,False,False,1,1,5,0
3,1,0,1,0.22173501830089096,unknown,False,False,1,0,5,0
4,1,0,1,0.09392504148739456,unknown,False,False,1,0,5,0
5,1,0,1,0.07022813710533388,unknown,False,False,1,0,5,0
6,1,0,1,0.06794686819042407,unknown,False,False,1,0,8,0
7,1,0,1,0.1582747378155683,unknown,False,False,1,0,6,0
8,1,0,1,0.09271458629057476,unknown,False,False,1,0,3,0
9,1,0,1,0.10031092212960879,unknown,False,False,1,0,7,0
10,1,0,1,0.07467304198135535,unknown,False,False,2,0,8,0
11,2,0,2,0.0620083934858488,unknown,False,False,1,0,5,0
12,1,0,1,0.11044052152448415,unknown,False,False,1,0,5,0
13,1,0,1,0.2189735159629625,unknown,False,False,1,0,8,0
14,1,0,1,0.1847249398786964,unknown,False,False,1,0,8,0
15,1,0,1,0.11797543484207683,unknown,False,False,1,0,6,0
16,1,0,1,0.29395092515982213,unknown,False,False,1,0,5,0
17,1,0,1,0.08213463022265355,unknown,False,False,1,0,7,0
18,1,0,1,0.07033285567388904,unknown,False,False,2,0,7,0
19,2,0,2,0.06256799381392215,unknown,False,False,1,0,6,0
20,2,0,2,0.059208562388871,unknown,False,False,0,0,7,0
21,0,0,0,0.11501690440450577,unknown,False,False,0,0,4,0
22,2,0,2,0.10804791329052561,unknown,False,False,1,0,4,0
23,2,0,2,0.07378832348161263,unknown,False,False,0,0,6,0
24,0,0,0,0.06009638854336575,unknown,False,False,1,0,6,0
25,1,0,1,0.07296989053022336,unknown,False,False,1,0,4,0
26,1,0,1,0.08460090038877681,unknown,False,False,1,0,4,0
27,1,0,1,0.0853789003328439,unknown,False,False,0,0,4,0
28,0,0,0,0.1961266908304621,unknown,False,False,0,0,6,0
29,0,0,0,0.17781349430168594,unknown,False,False,0,0,6,0
30,0,0,0,0.30907923336022014,unknown,False,False,0,0,3,0
31,0,0,0,0.5810458801089825,unknown,False,False,0,0,2,0
