second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting,humans,buses,cars,bikes
0,0,0,0,0.14631743364246078,unknown,False,False,0,0,12,0
1,0,0,0,0.11235866107492322,unknown,False,False,0,0,10,0
2,0,0,0,0.12658057482220242,unknown,False,False,0,0,9,1
3,0,0,0,0.13609459162139986,unknown,False,False,0,0,10,1
4,0,0,0,0.1975802445578934,green,False,False,0,0,8,0
5,0,0,0,0.29592160053727107,red,False,False,0,0,10,1
6,0,0,0,0.23045600157198587,red,False,False,0,0,9,0
7,1,0,1,0.07289496413123861,red,False,False,1,0,10,0
8,1,0,1,0.05194066764889408,unknown,False,False,1,0,9,1
9,1,0,1,0.05620652641981243,unknown,False,False,1,0,8,0
10,1,0,1,0.05692763679245814,unknown,False,False,1,0,8,1
11,1,0,1,0.1375862371600146,unknown,False,False,1,0,12,0
12,1,0,1,0.07013647939323145,unknown,False,False,1,0,9,1
13,1,0,1,0.13576131765316019,unknown,False,False,1,0,8,1
14,1,0,1,0.14581838611201955,unknown,False,False,1,0,8,1
15,2,0,2,0.1899527617602016,unknown,False,False,1,0,8,1
16,2,0,2,0.18463094384998555,unknown,False,False,1,0,10,1
17,1,0,1,0.24451445097678798,unknown,False,False,1,0,11,0
18,1,0,1,0.11015813422564659,unknown,False,False,1,0,12,1
19,1,0,1,0.08184783660084227,red,False,False,1,0,7,1
20,1,0,1,0.07530885124798098,red,False,False,1,0,12,1
21,1,0,1,0.06644604596410753,unknown,False,False,1,0,9,1
22,1,0,1,0.06891783977795182,red,False,False,0,0,10,1
23,1,0,1,0.05653023071633534,red,False,False,1,0,8,0
24,1,0,1,0.056342844097646776,unknown,False,False,0,0,8,1
25,1,0,1,0.054420637763343126,unknown,False,False,0,0,8,1
26,0,0,0,0.04816704897167447,unknown,False,False,0,0,7,1
27,0,0,0,0.11517796253426973,unknown,False,False,0,0,10,0
28,0,0,0,0.13069490446562548,yellow,False,False,0,0,8,1
29,0,0,0,0.15173569152215022,unknown,False,False,0,0,7,0
30,0,0,0,0.12009862270929567,unknown,False,False,0,0,7,0
31,0,0,0,0.14788338028632872,unknown,False,False,0,0,8,0
32,0,0,0,0.09219687382108999,unknown,False,False,0,0,9,0
33,0,0,0,0.049061058340836836,unknown,False,False,1,0,9,0
34,0,0,0,0.09688902701291818,unknown,False,False,0,0,10,0
35,0,0,0,0.12752484351885496,unknown,False,False,0,0,10,0
