second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting,humans,buses,cars,bikes
0,1,0,1,0.2626201127484814,yellow,False,False,1,0,8,0
1,1,0,1,0.5066141049334157,yellow,False,False,1,0,10,0
2,1,0,1,0.7482936192594375,red,False,False,0,0,8,0
3,0,0,0,1.2842576750979007,yellow,False,False,0,0,13,0
4,0,0,0,0.8143754758062708,red,False,False,0,0,16,0
5,0,0,0,0.78127697139772,red,False,False,0,0,13,0
6,0,0,0,0.9041919552352583,yellow,False,False,0,0,17,0
7,0,0,0,0.5820733531137054,red,False,False,0,0,14,0
8,0,0,0,0.4058658365737518,yellow,False,False,0,0,17,0
9,0,0,0,0.4918692027454355,unknown,False,False,0,0,13,0
10,0,0,0,0.8368511318487872,yellow,False,False,1,0,10,0
11,0,0,0,0.834547853195058,red,False,False,0,0,13,0
12,0,0,0,0.7475748301902488,unknown,False,False,0,0,17,0
13,0,0,0,0.7647569773296192,yellow,False,False,0,0,12,0
14,0,0,0,0.6254287304818508,red,False,False,0,0,15,0
15,0,0,0,1.2439703504310704,red,False,False,0,0,15,0
16,0,0,0,1.1635078691270409,green,False,False,1,0,13,0
17,1,0,1,0.9127801335227544,red,False,False,1,0,17,0
18,0,1,1,0.6612402954451575,red,False,False,1,0,15,0
19,1,0,1,0.7927194031216993,unknown,False,False,0,0,13,0
20,1,0,1,0.6566740034749894,unknown,False,False,0,0,13,0
21,0,0,0,0.7799623503754908,unknown,False,False,0,0,14,0
22,0,0,0,0.7269552903647709,unknown,False,False,1,0,15,0
23,1,0,1,0.7380630601078143,unknown,False,False,0,0,15,0
24,0,0,0,0.8256633927319834,unknown,False,False,0,0,16,0
25,0,0,0,0.8376418056654232,unknown,False,False,1,0,16,0
26,0,0,0,1.1344710442982384,unknown,False,False,0,0,15,0
27,0,0,0,1.120316662846034,unknown,False,False,0,0,16,0
28,0,0,0,1.1731413362185132,unknown,False,False,0,0,17,0
29,0,0,0,1.0487922696749505,unknown,False,False,0,0,14,0
30,0,0,0,0.6706906939068629,unknown,False,False,1,0,14,0
31,1,0,1,0.7401619128866676,unknown,False,False,0,0,16,0
32,1,0,1,0.9581611797691488,unknown,False,False,0,0,11,0
33,0,0,0,1.1079299448905824,unknown,False,False,0,0,8,0
34,0,0,0,1.0359340290760022,unknown,False,False,0,0,6,0
35,0,0,0,0.6416710831361337,unknown,False,False,0,0,9,0
36,0,0,0,0.35530061063624696,unknown,False,False,0,0,6,0
37,0,0,0,0.25039808729256413,red,False,False,0,0,4,0
38,1,0,1,0.4790846213777855,yellow,False,False,1,0,6,0
39,0,1,1,0.6567795323563309,yellow,False,False,0,0,10,0
40,0,0,0,0.7761112190732256,red,False,True,0,0,8,0
41,0,0,0,0.5057843017004588,yellow,False,True,0,0,14,0
42,0,0,0,0.4745213532914933,yellow,False,False,0,0,11,0
43,0,0,0,0.7853531489783939,yellow,False,False,0,0,9,0
44,0,0,0,1.3182091466059722,yellow,False,False,0,0,10,0
45,0,0,0,1.3348452323848816,unknown,False,False,0,0,10,0
46,0,0,0,0.9056355082323555,yellow,False,False,0,0,13,0
47,0,0,0,0.8579615787749472,unknown,False,False,0,0,14,0
48,0,0,0,0.8185026227692561,unknown,False,False,0,0,13,0
49,0,0,0,0.72751816878655,unknown,False,False,0,0,10,0
50,0,0,0,0.7995744617440516,unknown,False,False,0,0,8,0
51,0,0,0,1.0346009191810626,unknown,False,False,0,0,7,0
52,2,0,2,0.8828289455437381,unknown,False,False,1,1,7,0
53,2,0,2,0.6490652084968537,unknown,False,False,1,0,7,0
54,2,0,2,0.4266576990003085,unknown,False,True,2,0,6,0
55,1,0,1,0.5409968789333092,yellow,False,False,1,0,7,0
56,1,0,1,0.8160044172636404,yellow,False,False,1,0,6,0
57,1,0,1,0.6260896735511423,yellow,False,False,1,0,1,0
58,1,0,1,0.20449562281509182,yellow,False,False,0,0,0,0
59,1,0,1,0.0,unknown,False,False,0,0,0,0
60,1,0,1,0.0,unknown,False,False,0,0,0,0
61,0,0,0,0.0,unknown,False,False,0,0,0,0
62,0,0,0,0.0,unknown,False,False,0,0,0,0
63,0,0,0,0.0,unknown,False,False,0,0,0,0
64,0,0,0,0.7134232730054907,unknown,False,False,0,0,1,0
65,0,0,0,0.5762487171994527,unknown,False,False,0,0,0,0
66,0,0,0,0.0,unknown,False,False,0,0,0,0
67,0,0,0,0.0,red,False,False,0,0,1,0
68,0,0,0,0.20013635626617643,green,False,False,0,0,1,0
69,0,0,0,0.10432374905388597,yellow,False,False,0,0,0,0
70,0,0,0,0.0,unknown,False,False,0,0,0,0
71,0,0,0,0.21821351758227872,unknown,False,False,0,0,1,0
72,0,0,0,0.4785121375022683,unknown,False,False,0,0,2,0
73,0,0,0,0.502858397990558,unknown,False,False,0,0,3,0
74,0,0,0,0.6046150677632182,unknown,False,False,0,0,6,0
75,0,0,0,0.9879179250553692,unknown,False,False,0,0,11,0
76,0,0,0,1.2556844410730656,unknown,False,False,0,0,9,0
77,0,0,0,1.2844056295449213,unknown,False,False,0,0,9,0
78,1,0,1,1.3441748253458374,unknown,False,False,1,0,11,0
79,1,0,1,1.893780857571114,unknown,False,False,1,0,11,0
80,1,0,1,2.126322276118011,unknown,False,False,1,0,7,0
81,1,0,1,1.4107445715442386,unknown,False,False,1,0,13,0
82,1,0,1,0.7560109355828205,unknown,False,False,1,0,15,0
83,1,0,1,0.47435933350128084,red,False,False,1,0,13,0
84,1,0,1,0.6227615160522373,unknown,False,False,1,0,13,0
85,1,0,1,0.43358515561192523,green,False,False,1,0,14,0
86,1,0,1,1.0972788044261041,red,False,False,1,0,15,0
87,2,0,2,1.3839977848676832,red,False,False,0,0,16,0
88,1,0,1,0.7617552285225554,red,False,False,0,0,15,0
89,2,0,2,0.41709799859948105,yellow,False,False,0,0,14,0
90,1,0,1,0.7246644863511889,red,False,False,1,0,12,0
91,1,0,1,0.9111383772899561,unknown,False,False,0,0,13,0
92,2,0,2,0.583972185559859,red,False,False,1,0,12,0
93,1,0,1,0.5526301607369901,unknown,False,False,0,0,14,0
94,1,0,1,0.9892804010510793,red,False,False,0,0,13,0
95,1,0,1,0.9056553946707743,unknown,False,False,1,0,12,0
96,1,0,1,0.4009544608463571,green,False,False,1,0,14,0
97,1,0,1,0.4378282349244108,green,False,False,0,0,13,0
98,2,0,2,0.4196582259116584,green,False,False,1,0,13,0
99,2,0,2,0.19454611702439895,red,False,False,1,0,10,0
100,1,0,1,0.3576528140725129,unknown,False,True,1,0,12,0
101,1,0,1,0.8070069041275696,green,False,False,1,0,12,0
102,1,0,1,0.4977037681373018,red,False,False,0,0,13,0
103,0,0,0,0.3902004170274314,red,False,False,0,0,16,0
104,0,0,0,0.3471760063171935,green,False,False,0,0,15,0
105,0,0,0,0.4237228890524369,unknown,False,False,0,0,9,0
106,0,0,0,0.5451487529535712,unknown,False,False,0,0,6,0
107,0,0,0,0.7025769422259761,unknown,False,False,0,0,3,0
108,0,0,0,0.95808577778394,unknown,False,False,0,0,3,0
109,0,0,0,1.56538732100421,unknown,False,False,0,0,1,0
110,0,0,0,1.8558732320260738,unknown,False,False,1,0,1,0
111,2,0,2,0.841069389023057,unknown,False,False,0,0,4,0
112,2,0,2,0.41976890663247135,unknown,False,False,0,0,7,0
113,0,0,0,0.8156873239071601,unknown,False,False,0,0,6,0
114,0,0,0,1.5459638615994025,unknown,False,False,0,0,9,0
115,0,0,0,1.5622183688524625,unknown,False,False,0,0,8,0
116,1,0,1,1.339121036517751,red,False,False,2,0,7,0
117,2,0,2,0.8867663786522944,red,False,True,2,0,9,0
118,3,0,3,0.653811203557147,red,False,True,3,1,9,0
119,3,0,3,0.5203219678071029,red,False,True,1,0,6,0
120,1,0,1,0.2209596162504467,red,False,True,1,1,9,0
121,2,0,2,0.1608822445082397,red,False,True,2,0,8,0
122,3,0,3,0.3073241901758144,red,False,True,0,0,7,0
123,2,0,2,0.6341823082411931,red,False,False,0,0,7,0
124,2,0,2,0.7545503137712012,green,False,False,1,0,11,0
125,1,0,1,0.5484325080614747,red,False,False,0,0,9,0
126,0,0,0,0.659997525131759,unknown,False,False,0,0,11,0
127,0,0,0,0.9381575931251561,unknown,False,False,0,0,8,0
128,0,0,0,1.0628849098929622,unknown,False,False,0,0,7,0
129,0,0,0,0.7547146316690247,unknown,False,False,0,0,7,0
130,0,0,0,0.5721449866387694,unknown,False,False,0,0,10,0
131,0,0,0,0.8271133561012857,unknown,False,False,0,0,5,0
132,0,0,0,1.4301307132468428,unknown,False,False,0,0,5,0
133,0,0,0,0.7695243916984571,unknown,False,False,0,0,7,0
134,0,0,0,0.619539969691266,unknown,False,False,0,0,8,0
135,0,0,0,0.8684564003284604,unknown,False,False,0,0,6,0
136,0,0,0,1.291598419225178,unknown,False,False,0,0,4,0
137,0,0,0,0.5657139565060533,yellow,False,False,0,0,5,0
138,0,0,0,0.6583835336891259,red,False,False,0,0,5,0
139,0,0,0,0.6403187783791403,green,False,False,0,0,13,0
140,0,0,0,0.6182644256942611,red,False,False,1,0,13,0
141,0,0,0,0.823759906950656,unknown,False,False,1,0,12,0
142,0,0,0,1.055963083720997,unknown,False,False,0,0,17,0
143,0,0,0,1.246660061828946,unknown,False,False,0,0,21,0
144,0,0,0,1.0762286941982384,unknown,False,False,0,0,17,0
145,0,0,0,0.8379923646381373,unknown,False,False,0,0,15,0
146,0,0,0,0.8538157938226599,unknown,False,False,0,0,12,0
147,0,0,0,0.8693112878957093,unknown,False,False,0,0,14,0
148,0,0,0,0.6354370410329422,unknown,False,False,0,0,11,0
149,0,0,0,0.8506527510890592,unknown,False,False,0,0,15,0
150,0,0,0,1.2670307287969649,unknown,False,False,1,0,13,0
151,2,0,2,0.9791855942420009,yellow,False,False,2,0,16,0
152,2,1,3,0.731023485337575,red,False,False,1,0,14,0
153,2,0,2,0.587374925436164,unknown,False,False,0,0,15,0
154,1,0,1,0.6158371759065757,green,False,False,0,0,10,0
155,0,0,0,0.6739841559069324,unknown,False,False,0,0,8,0
156,0,2,2,0.7469776699932852,unknown,False,False,3,0,6,0
157,0,2,2,1.1569777133180985,unknown,False,False,0,0,9,0
158,1,0,1,1.4778806627034424,unknown,False,False,0,0,8,0
159,0,0,0,1.0242860993267189,unknown,False,False,2,0,15,0
160,0,0,0,0.9827539802650844,unknown,False,False,1,0,12,0
161,0,0,0,1.1080711921325308,unknown,False,False,0,0,15,0
162,0,0,0,0.9789616200254591,unknown,False,False,1,0,14,0
163,1,0,1,0.9505568462992217,unknown,False,False,1,0,14,0
164,1,0,1,1.1960577843119513,unknown,False,False,0,1,9,0
165,1,0,1,1.1787931288830464,unknown,False,False,2,0,9,0
166,3,0,3,1.0806584057849984,unknown,False,False,5,0,11,0
167,3,0,3,0.8113205273319521,red,False,False,0,0,14,0
168,1,0,1,0.6641425030936644,green,False,False,1,0,15,0
169,3,0,3,0.5309443731308463,green,False,False,2,0,10,0
170,3,0,3,0.4870437949351414,yellow,False,True,4,0,8,1
171,3,1,4,0.7810277867167774,yellow,False,True,4,1,7,0
172,3,0,3,1.0499961452162723,unknown,False,False,0,0,7,0
173,2,0,2,1.2401695533536536,unknown,False,False,2,0,12,0
174,2,0,2,1.4574890472512736,unknown,False,False,1,0,8,0
175,0,0,0,1.4383431469280938,unknown,False,False,0,0,12,0
176,1,0,1,1.0739279137928586,unknown,False,False,2,0,7,0
177,1,0,1,0.7341497943097188,unknown,False,False,2,0,8,0
178,2,0,2,1.0842093916362805,unknown,False,False,3,0,7,0
179,2,0,2,1.112256278354503,unknown,False,False,1,0,7,0
180,2,0,2,0.5798528099882321,unknown,False,False,0,0,5,0
181,0,0,0,0.32113916359881756,yellow,False,False,0,0,6,0
182,0,0,0,0.8538574429732311,green,False,False,0,0,6,0
183,0,0,0,1.0364302748581329,green,False,True,0,1,9,0
184,1,0,1,0.9617085291490676,green,False,False,1,1,9,0
185,1,0,1,1.0944997844893891,red,False,True,0,0,7,0
186,1,0,1,1.3819910413915257,unknown,False,False,0,0,8,0
187,0,0,0,1.2899259701394592,unknown,False,False,0,0,9,0
188,0,0,0,1.3640119651525002,red,False,False,0,0,10,0
189,0,0,0,1.1615986787839072,unknown,False,False,0,0,8,0
190,0,0,0,1.1142342151966553,unknown,False,False,1,0,10,0
191,0,0,0,0.9279731337102426,unknown,False,False,1,0,9,0
192,0,0,0,1.170578500751507,unknown,False,False,0,0,10,0
193,0,0,0,1.2392463166450836,unknown,False,False,0,0,9,0
194,0,0,0,1.2598604210978894,yellow,False,False,0,0,9,0
195,0,0,0,0.9903496827528669,red,False,False,0,0,11,0
196,0,0,0,0.574304608631018,red,False,True,1,0,13,0
197,1,0,1,0.6860628272163231,red,False,True,6,0,7,0
198,4,0,4,0.7770662553500326,red,False,False,5,0,7,0
199,4,0,4,1.3631518784495231,unknown,False,False,1,0,7,0
200,3,0,3,1.3905799675761759,unknown,False,False,0,0,7,0
201,0,0,0,1.0593702875472748,unknown,False,False,1,0,6,0
202,0,0,0,0.5756487183668344,unknown,False,False,0,0,7,0
203,0,0,0,0.8644312869045941,unknown,False,False,0,0,6,0
204,0,0,0,1.0128529928878327,unknown,False,False,0,0,7,0
205,0,0,0,0.8358238749165163,unknown,False,False,0,0,7,0
206,0,0,0,1.1920428266767795,unknown,False,False,2,0,6,0
207,1,0,1,1.3938550644161332,yellow,False,False,0,0,7,0
208,1,0,1,1.5564898760725987,unknown,False,False,0,0,7,0
209,0,0,0,0.7242498473508916,red,False,False,0,0,7,0
210,0,0,0,0.30716054396627074,red,False,True,0,0,4,0
211,0,0,0,0.20637675574653827,yellow,False,False,0,0,6,0
212,0,0,0,0.38693800684664775,yellow,False,False,0,0,7,0
213,0,0,0,1.1965294721297093,red,False,False,0,0,7,0
214,0,0,0,1.8042771683171814,red,False,False,0,0,7,0
215,0,0,0,1.6289668471851653,red,False,False,0,0,8,0
216,1,0,1,0.8095040734257577,unknown,False,False,1,0,7,0
217,1,0,1,0.5250286452403378,unknown,False,False,1,0,6,0
218,1,0,1,0.6656895798776238,unknown,False,False,1,0,7,0
219,1,0,1,0.7636845644596786,unknown,False,False,1,0,7,0
220,1,0,1,1.6408850545510745,red,False,False,1,0,6,0
221,1,1,2,2.19734564936702,red,False,True,1,0,5,0
222,1,0,1,0.6121079096953899,unknown,False,False,1,0,8,0
223,0,0,0,0.5002885996049914,unknown,False,True,0,0,8,0
224,0,0,0,0.5360203042465707,green,False,False,0,0,7,0
225,0,0,0,0.5529470066616592,yellow,False,False,0,0,10,0
226,2,0,2,0.5396217053517712,red,False,False,1,0,11,0
227,1,1,2,0.49909306994815356,red,False,False,2,0,6,0
228,1,0,1,1.3254267862836973,unknown,False,False,2,0,8,0
229,1,1,2,1.179375712641618,unknown,False,False,0,0,7,0
230,1,0,1,1.3647707530434976,unknown,False,True,0,2,8,0
231,0,0,0,1.5598051681043235,unknown,False,True,0,1,8,0
232,0,0,0,0.9048040094985482,unknown,False,False,0,1,8,0
233,0,0,0,0.7233272874228773,unknown,False,False,0,2,12,0
234,0,0,0,0.9183838704085143,unknown,False,False,0,2,16,0
235,0,0,0,1.2951376512052768,unknown,False,False,0,2,12,0
236,0,0,0,1.3985759163735012,unknown,False,False,0,1,10,0
237,0,0,0,0.9763805638386819,red,False,True,0,1,14,0
238,0,0,0,0.668029471096969,red,False,True,0,0,13,0
239,0,0,0,0.6864781773936327,green,False,True,0,0,13,0
