second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting
0,2,0,2,0.2340874588591232,unknown,False,False
1,3,0,3,0.3972589457711686,unknown,False,False
2,4,0,4,0.1963672229729046,unknown,False,False
3,1,0,1,0.24683484369615374,unknown,False,False
4,2,0,2,0.11621337590134231,unknown,False,False
5,3,0,3,0.11617494183168321,unknown,False,False
6,1,0,1,0.13984158051135773,unknown,False,False
7,1,0,1,0.1319490778913431,unknown,False,False
8,1,0,1,0.13193243391348905,unknown,False,False
9,1,0,1,0.09921009715212875,unknown,False,False
10,1,0,1,0.07260832016936052,unknown,False,False
11,1,0,1,0.09595922632421681,unknown,False,False
12,1,0,1,0.11416467368359894,unknown,False,False
13,1,0,1,0.1901147847038575,unknown,False,False
14,1,0,1,0.29307945047551903,unknown,False,False
15,2,0,2,0.187909499466472,unknown,False,False
16,2,0,2,0.261622572498864,unknown,False,False
17,1,0,1,0.6241995792813139,unknown,False,False
18,1,0,1,0.8774774469088971,unknown,False,False
19,1,0,1,0.9605293165985527,unknown,False,False
20,1,0,1,0.9557265416818308,unknown,False,False
21,0,0,0,0.9730828060636061,unknown,False,False
22,0,0,0,0.9575655481036592,unknown,False,False
23,0,0,0,0.5819476279693145,unknown,False,False
24,0,0,0,0.41679973503770834,unknown,False,False
25,0,0,0,0.2895089532964823,unknown,False,False
26,0,0,0,0.2783907725169672,unknown,False,False
27,0,0,0,0.31658811458205416,unknown,False,False
28,0,0,0,0.4055825375119665,unknown,False,False
29,0,0,0,0.42285703254119855,unknown,False,False
30,0,0,0,0.5868757751514194,unknown,False,False
31,0,0,0,0.8608141409966374,unknown,False,False
32,0,0,0,0.7926822227335396,unknown,False,False
33,0,0,0,0.6831677079649447,unknown,False,False
34,0,0,0,0.7536231604521431,unknown,False,False
35,0,0,0,0.8607917510523097,unknown,False,False
36,0,0,0,1.0244274688644877,unknown,False,False
37,0,0,0,1.0049327115043671,unknown,False,False
38,0,0,0,0.9122038343896015,unknown,False,False
39,0,0,0,1.0735374570755563,unknown,False,False
40,0,0,0,1.030084688380653,unknown,False,False
41,0,0,0,0.7281441446774202,unknown,False,False
42,0,0,0,0.44629494004987674,unknown,False,False
43,0,0,0,0.5669419943770306,unknown,False,False
44,0,0,0,0.4690348215941847,unknown,False,False
45,0,0,0,0.5077222617491711,unknown,False,False
46,0,0,0,0.8759605555650859,unknown,False,False
47,0,0,0,1.2657916351206278,unknown,False,False
48,0,0,0,1.4645249559746998,unknown,False,False
49,0,0,0,1.5369502017470935,unknown,False,False
50,0,0,0,1.3409173615848773,unknown,False,False
51,0,0,0,1.095682093962149,unknown,False,False
52,0,0,0,1.0573389141485534,unknown,False,False
53,0,0,0,1.1273980764538838,unknown,False,False
54,0,0,0,1.0994477145050463,unknown,False,False
55,0,0,0,1.459841272702704,unknown,False,False
56,0,0,0,1.248604915802339,unknown,False,False
57,0,0,0,0.7782976383608983,unknown,False,False
58,0,0,0,0.31163349522690753,unknown,False,False
59,0,0,0,0.20244234524300478,unknown,False,False
60,0,0,0,0.18115351663916485,unknown,False,False
61,0,0,0,0.296146667769385,unknown,False,False
62,0,0,0,0.2507552769798,unknown,False,False
63,0,0,0,0.2752944142690126,unknown,False,False
64,1,0,1,0.21703785963258518,unknown,False,False
65,1,0,1,0.2297047700551986,unknown,False,False
66,1,0,1,0.4433758664425151,unknown,False,False
