second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting,humans,buses,cars,bikes
0,0,0,0,0.7667034505248206,red,False,False,0,0,12,0
1,0,0,0,0.6429393780557576,unknown,False,False,0,0,9,0
2,0,1,1,0.664833209787717,unknown,False,False,1,0,12,0
3,1,1,2,0.8704069693552261,red,False,False,5,0,9,0
4,2,0,2,0.8844980520450471,red,False,False,1,0,10,0
5,2,0,2,0.9966025539643233,unknown,False,False,0,0,4,0
6,1,0,1,0.9567293785963232,unknown,False,False,1,0,4,0
7,0,1,1,0.8126881805096131,unknown,False,False,1,0,2,0
8,1,0,1,0.764679373519292,unknown,False,False,1,0,2,2
9,0,0,0,0.5997522494523541,unknown,False,False,0,0,0,4
10,0,0,0,0.47346453555433754,unknown,False,False,2,0,0,0
11,3,0,3,0.0,unknown,False,False,3,0,0,0
12,3,0,3,0.12680223797675305,unknown,False,False,1,0,0,0
13,3,1,4,0.18768831915218365,unknown,False,False,2,0,1,0
14,3,0,3,0.2039983889410751,unknown,False,False,1,0,1,0
15,3,0,3,0.3121629875356448,unknown,False,False,0,0,1,0
16,0,0,0,0.49136620717034535,unknown,False,False,0,0,3,0
17,0,0,0,0.668903945340626,unknown,False,False,0,0,4,0
18,0,0,0,0.8739012258719343,yellow,False,False,0,0,7,0
19,0,0,0,0.8318204748439975,unknown,False,False,0,0,3,0
20,0,0,0,0.9222946730056154,green,False,False,0,0,6,0
21,0,0,0,0.7873658562131857,green,False,False,0,0,9,0
22,0,0,0,0.5875751913456785,unknown,False,False,0,0,8,0
23,0,0,0,0.4512115546165081,unknown,False,False,0,0,5,0
24,0,0,0,0.35283819724560495,red,False,False,0,0,4,0
25,0,0,0,0.33437940230416713,unknown,False,False,0,0,4,0
26,0,0,0,0.4066987462421115,unknown,False,False,0,0,3,0
27,0,0,0,0.7384986351610346,green,False,False,0,0,3,0
28,1,0,1,0.9998868699762335,unknown,False,False,1,0,5,0
29,0,1,1,1.0833806360236151,unknown,False,False,1,0,6,0
30,1,0,1,1.2156057368365678,unknown,False,False,1,0,7,0
31,1,0,1,1.4972495046180587,unknown,False,False,0,0,6,0
32,0,0,0,0.9250498092687903,unknown,False,False,0,0,10,0
33,0,0,0,0.8160773247272771,unknown,False,False,0,0,6,1
34,0,0,0,0.7854665572539574,unknown,False,False,0,0,9,0
35,1,0,1,1.286919198715517,unknown,False,False,2,0,6,0
