second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting,humans,buses,cars,bikes
0,0,0,0,0.7048225281819882,unknown,False,False,1,0,3,0
1,1,0,1,0.45756276083706804,unknown,False,False,1,1,0,0
2,1,0,1,0.5274507665748679,unknown,False,False,0,1,0,0
3,0,0,0,0.0,unknown,False,False,0,1,0,0
4,0,0,0,0.16923380659852713,unknown,False,False,0,0,1,0
5,0,0,0,0.8982398345120256,unknown,False,False,0,1,5,0
6,0,0,0,1.6579525754227276,unknown,False,False,0,1,4,0
7,0,0,0,1.4628327529775997,unknown,False,False,0,0,3,0
8,0,0,0,1.2914150014282166,unknown,False,False,0,1,3,0
9,0,0,0,1.4312176682158875,unknown,False,False,0,1,6,0
10,0,0,0,1.3281577523534178,yellow,False,True,2,1,4,0
11,2,0,2,1.3648938461026625,unknown,False,True,2,0,3,0
12,3,0,3,1.5518393086140787,unknown,False,False,2,1,4,0
13,2,0,2,1.4830906306934595,unknown,False,False,1,1,5,0
14,1,0,1,1.3280221802458663,unknown,False,False,0,0,3,0
15,0,0,0,1.0902487324469172,unknown,False,False,1,1,5,0
16,0,1,1,1.1780456350677468,unknown,False,False,1,2,3,0
17,1,0,1,0.8422025361411205,unknown,False,False,3,1,2,0
18,2,0,2,1.3580636143029556,unknown,False,False,1,1,3,0
19,1,0,1,0.5672440952276515,unknown,False,False,0,1,4,0
20,0,0,0,0.29684555214704367,unknown,False,False,0,0,4,0
21,0,0,0,0.6720268811022231,unknown,False,False,0,0,4,0
22,0,0,0,1.3678810819592957,unknown,False,False,0,0,2,0
23,0,0,0,0.9153202803015374,unknown,False,False,0,0,2,1
24,0,0,0,1.53206387601291,yellow,False,False,1,0,4,2
25,2,0,2,0.742894528181088,yellow,False,False,2,0,5,0
26,3,0,3,0.44236350469748387,unknown,False,False,3,0,7,0
27,4,0,4,0.4388765963479212,unknown,False,False,3,0,4,0
28,3,0,3,0.4476206135068892,unknown,False,False,3,0,4,0
29,3,0,3,0.3486841038104655,unknown,False,False,2,0,4,0
30,3,0,3,0.3369481436756533,unknown,False,False,2,0,8,0
31,3,0,3,0.4114199331087517,unknown,False,False,1,0,2,1
32,5,0,5,0.16338274380096868,yellow,False,False,5,0,4,0
33,4,0,4,0.21773859182686475,unknown,False,False,6,0,11,0
34,5,0,5,0.23915052184516272,unknown,False,False,4,0,12,0
35,6,0,6,0.3796004557280127,unknown,False,False,4,0,10,0
36,7,0,7,0.42086288331103827,unknown,False,False,3,0,11,1
37,5,0,5,0.4951076451758802,unknown,False,False,5,0,15,0
38,6,0,6,0.4678505643496222,unknown,False,False,6,0,10,1
39,8,0,8,0.4063550714165724,unknown,False,False,5,0,10,0
40,7,0,7,0.56470887076478,unknown,False,False,7,0,12,0
41,8,0,8,0.5677178644890829,unknown,False,False,7,0,11,0
42,7,0,7,0.40310694700308924,yellow,False,False,5,0,10,0
43,7,0,7,0.3589512516600361,yellow,False,False,6,0,9,0
44,6,0,6,0.49892211364135564,unknown,False,False,6,0,6,0
45,10,0,10,0.36704680081971686,unknown,False,False,6,0,11,0
46,10,0,10,0.3417632215922445,unknown,False,False,9,0,11,0
47,12,0,12,0.5371222676307048,unknown,False,False,7,0,13,0
48,10,0,10,0.46574457452347817,yellow,False,False,7,0,6,1
49,9,0,9,0.42869617565641627,unknown,False,False,5,0,9,1
50,8,0,8,0.5408956522136801,unknown,False,False,8,0,10,0
