second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting
0,0,0,0,0.48085877392261894,unknown,False,False
1,0,0,0,1.1642919405124212,unknown,False,False
2,0,0,0,1.3287633729388237,unknown,False,False
3,0,0,0,0.8467240726955316,unknown,False,False
4,0,0,0,0.8852155901580611,unknown,False,False
5,0,0,0,0.7603823362341702,unknown,False,False
6,0,0,0,0.8491349903010701,unknown,False,False
7,0,0,0,0.758051780295167,unknown,False,False
8,0,0,0,0.8283846334500393,unknown,False,False
9,0,0,0,0.5686356461338168,unknown,False,False
10,1,0,1,0.4458392567040509,unknown,False,False
11,1,0,1,0.37192731199046225,unknown,False,False
12,0,0,0,0.5175026746093505,unknown,False,False
13,0,0,0,0.6423569990601679,unknown,False,False
14,0,0,0,0.6022570316349648,unknown,False,False
15,0,0,0,0.4186863737032092,unknown,False,False
16,0,0,0,0.5924840569877651,unknown,False,False
17,1,0,1,0.9122640235510241,unknown,False,False
18,1,0,1,0.5849157580201688,unknown,False,False
19,1,0,1,0.21830475232165802,unknown,False,False
20,0,0,0,0.13630323460557028,unknown,False,False
21,0,0,0,0.079503085507231,unknown,False,False
22,1,0,1,0.06778391844354696,unknown,False,False
23,1,0,1,0.046820624307973326,unknown,False,False
24,1,0,1,0.05202680752401112,unknown,False,False
25,0,0,0,0.13186410037437277,unknown,False,False
26,0,0,0,0.1911677788228975,unknown,False,False
27,0,0,0,0.2399864352686941,unknown,False,False
28,0,0,0,0.17731510333840214,unknown,False,False
29,0,0,0,0.16274331265701264,unknown,False,False
30,0,0,0,0.24485044900670813,unknown,False,False
31,0,0,0,0.2985646175870922,unknown,False,False
32,0,0,0,0.18681137645472842,unknown,False,False
33,0,0,0,0.284161430253211,unknown,False,False
34,0,0,0,0.5416993724175133,unknown,False,False
35,0,0,0,0.6593112696643402,unknown,False,False
36,0,0,0,0.6161569530535972,unknown,False,False
37,0,0,0,0.49678597846841005,unknown,False,False
38,0,0,0,0.5078803571657027,unknown,False,False
39,0,0,0,0.3824218610929841,unknown,False,False
40,0,0,0,0.2997612715963161,unknown,False,False
41,0,0,0,0.27528755250028425,unknown,False,False
42,0,0,0,0.21370310308756862,unknown,False,False
43,0,0,0,0.13047260675456737,unknown,False,False
44,0,0,0,0.0990980141467756,unknown,False,False
45,0,0,0,0.10951963357752853,unknown,False,False
46,0,0,0,0.2852138029720709,unknown,False,False
47,0,0,0,0.37583429617355407,unknown,False,False
48,0,0,0,0.4002647899470777,unknown,False,False
49,0,0,0,0.4385392014207283,unknown,False,False
50,0,0,0,0.29987930425171516,unknown,False,False
51,0,0,0,0.199157563687431,unknown,False,False
52,0,0,0,0.08644119805656783,unknown,False,False
53,0,0,0,0.07322002546173798,unknown,False,False
54,0,0,0,0.3063518227680367,unknown,False,False
55,1,0,1,0.5715613947519882,unknown,False,False
