second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting,humans,buses,cars,bikes
0,0,0,0,0.2465880676200681,unknown,False,False,0,0,9,0
1,0,0,0,0.25485800153870536,unknown,False,False,0,1,6,0
2,0,0,0,0.28970394237861175,unknown,False,False,0,1,8,0
3,0,0,0,0.3800176272569308,unknown,False,False,0,1,8,1
4,0,0,0,0.42939059152235126,unknown,False,False,0,2,8,0
5,0,0,0,0.7430170938205896,unknown,False,False,0,2,10,0
6,0,0,0,0.8865682794229843,unknown,False,False,0,2,8,0
7,0,0,0,0.6364789840150732,unknown,False,False,0,2,7,0
8,0,0,0,0.5047725980324884,unknown,False,False,0,2,9,0
9,0,0,0,0.5212678960796442,unknown,False,False,0,2,4,0
10,0,0,0,0.4013624496586122,unknown,False,False,0,2,2,1
11,0,0,0,0.48156154691485725,unknown,False,False,0,3,8,1
12,0,0,0,0.29595626101657946,yellow,False,False,0,4,6,1
13,0,0,0,0.5335426267446046,unknown,False,False,0,5,7,1
14,0,0,0,0.6296035157843682,unknown,False,False,0,3,6,0
15,0,0,0,0.40853091145995724,unknown,False,False,0,3,6,1
16,0,0,0,0.13200965423272942,unknown,False,False,0,2,4,1
17,0,0,0,0.27090522146285906,yellow,False,False,0,2,4,0
18,0,0,0,0.20937378841501308,unknown,False,False,0,2,5,0
19,0,0,0,0.30305750795797204,yellow,False,False,0,5,2,0
20,0,0,0,0.12178992305566687,yellow,False,False,0,3,1,0
21,0,0,0,0.12306489868321897,unknown,False,False,0,3,6,0
22,0,0,0,0.12874929232383167,yellow,False,False,0,3,6,0
23,0,0,0,0.23674706279525598,unknown,False,False,0,2,8,1
24,0,0,0,0.20624483086188294,unknown,False,False,0,1,5,1
25,0,0,0,0.2615006148769928,unknown,False,False,0,1,6,0
26,0,0,0,0.3486546758470635,unknown,False,False,0,2,5,0
27,0,0,0,0.5365968011656671,unknown,False,False,0,2,7,0
28,0,0,0,0.4134127875072033,unknown,False,False,0,2,5,0
29,0,0,0,0.6684777509648868,unknown,False,False,0,3,7,0
30,0,0,0,0.6368836599805902,unknown,False,False,0,1,7,0
31,0,0,0,0.244450939823637,unknown,False,False,0,2,6,0
32,0,0,0,0.36603098997371186,unknown,False,False,0,1,8,0
33,0,0,0,0.30222966598378276,unknown,False,False,0,1,7,0
34,0,0,0,0.339354286707033,unknown,False,False,0,1,9,0
35,0,0,0,0.24239029646999716,red,False,True,0,0,6,0
36,0,0,0,0.4066419804891782,unknown,False,True,0,1,4,0
37,0,0,0,0.3800259779989225,red,False,True,0,1,6,0
38,0,0,0,0.2507127137346442,red,False,True,0,1,5,0
39,0,0,0,0.27557587338451534,red,False,True,0,1,5,0
40,0,0,0,0.4499704983012936,red,False,True,0,0,3,0
41,0,0,0,0.4706946646342839,unknown,False,False,0,0,4,0
42,0,0,0,0.5043803988529814,unknown,False,False,0,0,3,0
43,0,0,0,0.4510674899275692,unknown,False,False,0,0,4,0
44,0,0,0,0.2814067246610796,unknown,False,False,0,0,2,0
45,0,0,0,0.23474191671162728,unknown,False,False,0,0,2,0
46,0,0,0,0.20685426291723075,unknown,False,False,0,0,2,0
47,0,0,0,0.38899107117431286,unknown,False,False,0,0,1,0
48,0,0,0,0.4703924468894365,unknown,False,False,0,0,2,0
49,1,0,1,0.7870100909351538,unknown,False,False,1,0,4,0
50,0,1,1,1.0172129958972227,unknown,False,False,1,0,3,0
51,1,0,1,0.6694283501646301,unknown,False,False,0,0,5,0
52,0,0,0,0.7242886672945118,unknown,False,False,0,0,6,0
53,0,0,0,0.653641529006206,unknown,False,False,0,0,8,0
54,0,0,0,0.6000876439498872,yellow,False,False,0,0,4,0
55,0,0,0,0.502701273683028,unknown,False,False,0,0,7,0
56,0,0,0,0.10732648400365909,green,False,False,0,0,6,0
57,0,0,0,0.194135349164511,unknown,False,False,0,0,5,0
58,0,0,0,0.08685302593849242,green,False,False,0,0,3,0
59,0,0,0,0.04731327004019489,yellow,False,False,0,0,6,0
60,0,0,0,0.043148867159494876,yellow,False,False,0,0,4,0
61,0,0,0,0.11629870130398226,unknown,False,False,0,0,4,0
62,0,0,0,0.20213518724202756,green,False,False,0,0,4,0
63,0,0,0,0.159954294247112,unknown,False,False,0,0,2,0
64,0,0,0,0.2732939855655862,unknown,False,False,0,0,4,0
65,0,0,0,0.30523696007473256,unknown,False,False,0,0,4,0
66,0,0,0,0.3217232765693425,green,False,False,0,0,5,0
67,0,0,0,0.280219313778382,green,False,False,0,1,7,0
68,0,0,0,0.4482418331766166,unknown,False,False,0,0,8,0
69,0,0,0,0.5404030077965364,red,False,False,0,0,7,0
70,0,0,0,0.5115285358639955,red,False,False,0,0,8,0
71,0,0,0,0.5038289149664166,unknown,False,False,1,0,5,0
72,0,0,0,0.6206133703197656,unknown,False,False,0,0,6,0
73,0,0,0,0.5627359748924079,yellow,False,False,0,0,8,0
74,0,0,0,0.7651460729345653,unknown,False,False,1,0,10,0
75,0,0,0,0.7414282824699382,unknown,False,False,0,0,8,1
76,0,0,0,0.7302176669854801,unknown,False,False,2,1,3,0
77,0,0,0,0.5429709937342508,unknown,False,False,0,1,3,0
78,0,0,0,0.3716058945248324,unknown,False,False,0,1,5,0
79,0,0,0,0.2553311607197903,unknown,False,False,0,2,2,0
80,0,0,0,0.27398978893189074,unknown,False,False,0,2,2,0
81,0,0,0,0.8495758903567174,unknown,False,False,0,3,3,0
82,0,0,0,0.7077513065081757,unknown,False,False,0,3,3,0
83,0,0,0,0.9347371443525085,unknown,False,False,0,3,4,0
84,0,0,0,1.3143945992121462,unknown,False,False,0,1,7,0
85,0,0,0,1.0539094776689069,yellow,False,False,0,1,10,0
86,0,0,0,0.7108377319060769,red,False,True,0,0,6,0
87,0,0,0,0.5928954704831126,red,False,True,0,0,9,0
88,0,0,0,0.48597266831715635,red,False,False,0,0,11,0
89,0,0,0,0.37794111465750796,unknown,False,True,0,1,8,0
90,0,0,0,0.34154158878518254,red,False,True,0,3,6,0
91,0,0,0,0.30051637125129055,red,False,True,0,2,3,0
92,0,0,0,0.3748980572503256,red,False,True,0,2,6,0
93,0,0,0,0.47636973455052556,unknown,False,True,0,2,4,0
94,0,0,0,0.5909124511229751,unknown,False,True,0,1,2,0
95,0,0,0,0.5978708241802415,red,False,True,1,2,3,0
96,1,0,1,0.24251704585119752,red,False,True,0,1,5,0
97,0,0,0,0.25788673622086816,red,False,True,0,1,1,0
98,0,0,0,0.1642349891487128,red,False,True,0,1,2,0
99,0,0,0,0.23732803339173544,red,False,True,0,1,7,0
100,0,0,0,0.34362682010041007,unknown,False,True,0,1,7,0
101,0,0,0,0.5239492322383591,unknown,False,True,0,1,5,0
102,0,0,0,0.5251497369636151,unknown,False,False,0,1,5,0
103,0,0,0,0.6839792393539004,unknown,False,False,0,1,6,0
104,0,0,0,0.8310549641834727,unknown,False,False,0,1,6,0
105,0,0,0,0.8654964259531184,unknown,False,False,0,0,8,0
106,0,0,0,0.8217269755164901,unknown,False,False,0,0,8,0
107,0,0,0,0.7011556536735151,unknown,False,False,0,1,9,0
108,0,0,0,0.5397271107854904,unknown,False,False,0,0,7,0
109,0,0,0,0.4825328582332311,unknown,False,False,0,1,9,0
110,0,0,0,0.38052629632061924,unknown,False,False,0,1,9,0
111,0,0,0,0.42252521005010363,unknown,False,False,0,1,7,0
112,0,0,0,0.5825914673524096,unknown,False,False,0,1,6,0
113,2,0,2,0.7271555850926665,unknown,False,False,2,1,7,0
114,2,0,2,0.9393131669349143,unknown,False,False,2,0,7,0
115,2,0,2,0.854504857644213,unknown,False,False,1,1,13,0
116,2,0,2,0.6011547378859343,unknown,False,True,0,0,8,0
117,0,0,0,0.49652932050577975,yellow,False,True,0,1,11,0
118,0,0,0,0.5104593174834907,green,False,True,0,1,10,0
119,0,0,0,0.5151578922267475,unknown,False,True,0,1,11,0
120,0,0,0,0.6720160675429574,unknown,False,True,0,1,12,0
