second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting,humans,buses,cars,bikes
0,0,0,0,0.4809021130036651,red,False,False,0,0,12,0
1,0,0,0,0.4702972563697726,yellow,False,False,0,0,12,0
2,0,0,0,0.39619018585570365,yellow,False,False,0,0,11,0
3,0,0,0,0.5489469236070623,yellow,False,False,0,0,10,0
4,0,0,0,0.4271120930087184,yellow,False,False,0,0,8,0
5,0,0,0,0.23198829800467013,yellow,False,False,0,0,8,0
6,0,0,0,0.2122168365113377,yellow,False,False,0,0,9,0
7,0,0,0,0.155619345976505,yellow,False,False,0,0,7,0
8,0,0,0,0.226812088440144,yellow,False,False,0,0,8,0
9,0,0,0,0.5117013158441895,yellow,False,False,0,0,9,0
10,0,0,0,0.41839143014200336,yellow,False,False,0,0,8,0
11,0,0,0,0.2075155666088173,yellow,False,False,0,0,7,0
12,0,0,0,0.22504053161238616,yellow,False,False,0,0,9,0
13,0,0,0,0.28786565494261496,yellow,False,False,0,0,6,0
14,0,0,0,0.3298103994156759,yellow,False,False,0,0,10,0
15,0,0,0,0.2674401302247653,yellow,False,False,0,0,9,0
16,0,0,0,0.15694391061043084,yellow,False,False,0,0,7,0
17,0,0,0,0.14042433912313412,yellow,False,False,0,0,8,0
18,0,0,0,0.13014516387147484,yellow,False,False,0,0,5,0
19,0,0,0,0.15235169847744778,yellow,False,False,0,0,7,0
20,0,0,0,0.13451774351478463,yellow,False,False,0,0,6,0
21,0,0,0,0.1255915528085442,yellow,False,False,0,0,7,0
22,0,0,0,0.1016316506710157,red,False,False,0,0,8,0
23,0,0,0,0.22055493968405165,yellow,False,False,0,0,7,0
24,0,0,0,0.2528598706334479,yellow,False,False,0,0,6,0
25,0,0,0,0.3554533479235221,yellow,False,False,1,0,7,0
26,0,0,0,0.47721508591233586,yellow,False,False,0,0,8,0
27,0,0,0,0.18893247849233064,yellow,False,False,0,0,7,0
28,0,0,0,0.2097696329551486,yellow,False,False,0,0,7,0
29,0,0,0,0.11831478831847107,yellow,False,False,0,0,6,0
30,0,0,0,0.08591010188637815,yellow,False,False,0,0,7,0
31,1,0,1,0.08573827276596575,yellow,False,False,0,0,7,0
32,0,0,0,0.11231946845364409,yellow,False,False,0,0,7,0
33,1,0,1,0.21366274178646014,yellow,False,False,1,0,8,0
34,1,0,1,0.423779838506521,yellow,False,False,1,0,5,0
35,1,0,1,0.6247959235303948,yellow,False,False,1,0,6,0
36,1,0,1,0.5531153659311699,yellow,False,False,0,1,5,0
37,1,0,1,0.6710424357711625,yellow,False,False,0,0,5,0
38,2,0,2,0.36275001400541473,yellow,False,False,1,1,5,0
39,1,0,1,0.19734381367364387,yellow,False,False,0,1,5,0
40,1,0,1,0.14952817405289087,yellow,False,False,0,1,8,0
41,0,0,0,0.28662711576653327,yellow,False,False,0,1,7,0
42,0,0,0,0.3951117337173708,yellow,False,True,0,1,7,0
43,0,0,0,0.5253660069456686,yellow,False,True,0,0,8,0
44,0,0,0,0.4159148698277517,yellow,False,False,1,1,9,0
45,1,0,1,0.3515230174582858,yellow,False,False,0,0,7,0
46,2,0,2,0.4375187041943006,yellow,False,False,0,0,8,0
47,1,0,1,0.41374980753078755,yellow,False,False,0,0,8,0
48,0,0,0,0.3304797550325843,yellow,False,False,0,0,7,0
49,0,0,0,0.33804837339282146,yellow,False,False,0,0,5,0
50,0,0,0,0.4392039727345165,yellow,False,False,0,0,5,0
51,0,0,0,0.47740695284469575,yellow,False,False,0,0,5,0
52,0,0,0,0.3191835346437037,yellow,False,False,0,0,6,0
53,0,0,0,0.16509751288433597,yellow,False,False,0,0,5,0
54,0,0,0,0.19416352978002144,yellow,False,False,0,1,3,0
55,0,0,0,0.06615316422461867,yellow,False,False,0,0,4,0
56,0,0,0,0.25664031667115017,yellow,False,False,0,0,6,0
57,0,0,0,0.09766983988264571,yellow,False,False,0,0,5,0
58,0,0,0,0.10853085177924156,yellow,False,False,0,0,4,0
59,0,0,0,0.10095112626955612,yellow,False,False,0,0,6,0
60,0,0,0,0.18898908288054797,yellow,False,False,0,0,5,0
61,0,0,0,0.31916575824877524,yellow,False,False,0,0,8,0
62,0,0,0,0.3672595925797507,yellow,False,False,0,0,5,0
63,0,0,0,0.21109641076238758,yellow,False,False,0,0,8,0
64,0,0,0,0.24671869282150632,yellow,False,False,0,0,8,0
65,0,0,0,0.2700532206310585,yellow,False,False,0,0,5,0
66,0,0,0,0.2289464752093061,yellow,False,False,0,0,5,0
67,0,0,0,0.11898759343382145,yellow,False,False,0,0,5,0
68,0,0,0,0.11937649619855777,yellow,False,False,0,0,3,0
69,0,0,0,0.10767700918573941,yellow,False,False,0,0,7,0
70,0,0,0,0.1966463481605844,red,False,False,0,0,9,0
71,0,0,0,0.1529974529894374,yellow,False,False,0,0,9,0
72,0,0,0,0.08942459185270116,yellow,False,False,0,0,7,0
