second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting,humans,buses,cars,bikes
0,1,0,1,0.7873788171865298,unknown,False,False,1,0,5,0
1,1,0,1,0.6542401494536221,unknown,False,False,0,0,2,1
2,0,0,0,0.5502342415658097,unknown,False,False,0,0,0,0
3,2,0,2,0.39192783488066774,unknown,False,False,3,0,0,0
4,3,0,3,0.0,unknown,False,False,3,0,1,0
5,2,1,3,0.15574348282331657,unknown,False,False,3,0,1,0
6,3,0,3,0.21800496557065813,unknown,False,False,3,0,1,0
7,2,0,2,0.23139194872948884,unknown,False,False,1,0,1,0
8,2,0,2,0.3789456296210331,unknown,False,False,0,0,2,0
9,0,0,0,0.8259965993220473,unknown,False,False,0,0,3,0
10,0,0,0,0.7724602811327539,unknown,False,False,0,0,7,0
11,0,0,0,0.8331760841518436,yellow,False,False,0,0,7,0
12,0,0,0,0.8578146962237927,unknown,False,False,0,0,9,0
13,0,0,0,0.9471415215469495,yellow,False,False,0,0,7,0
14,0,0,0,0.7317921751271002,unknown,False,False,0,0,8,0
15,0,0,0,0.5601229311021332,unknown,False,False,0,0,9,0
16,0,0,0,0.4016192233823851,red,False,False,0,0,5,0
17,0,0,0,0.2931236305045597,unknown,False,False,0,0,4,0
18,0,0,0,0.28701217278765806,unknown,False,False,0,0,3,0
19,0,0,0,0.7477573100721471,unknown,False,False,0,0,5,0
20,0,0,0,0.9084386541596577,red,False,False,1,0,6,0
21,1,0,1,0.9559985205265485,unknown,False,False,1,0,5,0
22,0,1,1,1.2340105931007186,unknown,False,False,1,0,7,0
23,1,0,1,1.1750846159412485,unknown,False,False,0,0,9,0
24,1,0,1,1.197224622016205,unknown,False,False,0,0,9,0
25,0,0,0,0.8159200386199079,unknown,False,False,0,0,7,0
26,0,0,0,0.7396292405214986,unknown,False,False,0,0,6,0
27,0,0,0,1.0572714546826143,unknown,False,False,1,0,9,0
28,0,1,1,1.3910203053667793,unknown,False,False,1,0,6,0
29,1,1,2,1.438083762807045,unknown,False,False,0,0,7,0
30,1,0,1,1.7160963353850083,unknown,False,False,0,0,8,0
31,0,0,0,1.2713867482551369,red,False,False,0,0,12,0
32,0,1,1,0.7974470861100208,yellow,False,False,1,0,13,0
33,0,1,1,1.08249329382492,unknown,False,False,1,0,15,0
34,1,0,1,1.1610776518707784,yellow,False,False,0,0,20,0
35,0,0,0,1.3195521542706237,unknown,False,False,0,0,19,0
