second,idle_count,walking_count,total_count,car_speed_mph,light,red_violation,bus_waiting
0,0,0,0,1.7628327419864283,red,False,False
1,0,0,0,1.3597310634493829,red,False,False
2,0,0,0,1.9676544180464337,red,False,False
3,0,0,0,3.1624531084855647,red,False,False
4,0,0,0,1.5948167398513262,red,False,False
5,0,0,0,0.8497193580280602,unknown,False,False
6,0,0,0,1.592040740456568,unknown,False,False
7,0,0,0,1.866389491534544,red,False,False
8,0,0,0,0.0,red,False,False
9,0,0,0,0.0,unknown,False,False
10,0,0,0,0.0,unknown,False,False
11,0,0,0,0.0,unknown,False,False
12,0,0,0,0.0,unknown,False,False
13,1,0,1,0.0,unknown,False,False
14,0,0,0,0.0,unknown,False,False
15,0,0,0,0.0,unknown,False,False
16,0,0,0,0.2215344485364072,unknown,False,False
17,2,1,3,0.7881366676121948,unknown,False,False
18,5,2,7,0.5117217973387381,unknown,True,False
19,2,3,5,0.6234187238840645,unknown,False,False
20,1,0,1,0.7832965891956849,unknown,False,False
21,2,0,2,1.0752643852546542,yellow,False,False
22,1,0,1,0.8793944393353458,red,False,False
23,0,0,0,0.8441655449611691,green,False,False
24,3,0,3,0.8400823624729346,red,False,False
25,3,2,5,0.0,unknown,True,False
26,3,0,3,0.0,unknown,False,False
27,1,1,2,0.0,unknown,False,False
28,0,0,0,0.0,unknown,False,False
29,0,0,0,0.0,unknown,False,False
30,0,1,1,0.0,unknown,False,False
31,0,1,1,0.0,unknown,False,False
32,0,0,0,0.3381497963432381,unknown,False,False
33,0,0,0,0.9793040309926972,unknown,False,False
34,0,0,0,0.0,unknown,False,False
35,0,0,0,0.0,unknown,False,False
36,0,0,0,0.0,unknown,False,False
37,0,0,0,0.40880031041863624,unknown,False,False
38,0,0,0,0.649399150497286,red,False,False
39,0,0,0,0.42871703448035453,red,False,False
40,0,0,0,1.304242178930617,red,False,False
41,0,0,0,1.9079694520416164,red,False,False
42,0,0,0,1.341995998305501,yellow,False,False
43,0,0,0,0.0,unknown,False,False
44,0,0,0,0.0,unknown,False,False
45,0,0,0,0.3670830316909055,unknown,False,False
46,0,0,0,0.1743545133050963,unknown,False,False
47,0,0,0,0.28962278741823066,unknown,False,False
48,1,0,1,0.8459245647473392,unknown,False,False
49,1,0,1,0.0,unknown,False,False
50,3,0,3,0.0,unknown,False,False
51,2,0,2,0.0,unknown,False,False
52,0,0,0,0.0,unknown,False,False
53,0,0,0,0.0,unknown,False,False
54,1,0,1,0.34743749884501784,unknown,False,False
55,1,0,1,0.455085752019113,red,False,False
56,1,1,2,0.5152671930279427,red,False,False
57,2,0,2,1.3807140738582357,red,False,False
58,0,0,0,1.0149404134708684,red,False,True
59,0,0,0,0.0,unknown,False,False
60,1,0,1,0.0,unknown,False,False
61,1,1,2,0.0,unknown,False,False
62,0,0,0,0.0,unknown,False,False
63,0,0,0,0.0,unknown,False,False
64,0,0,0,0.0,unknown,False,False
65,0,0,0,0.0,unknown,False,False
66,0,0,0,0.7646713894845484,unknown,False,False
67,0,0,0,0.7953989994747737,unknown,False,False
68,0,0,0,0.0,unknown,False,False
69,0,0,0,0.0,red,False,False
70,0,0,0,0.0,unknown,False,False
71,0,0,0,1.0288339341906165,unknown,False,False
72,0,0,0,1.307006259521473,green,False,False
73,0,0,0,0.8898347923686484,yellow,False,False
74,0,0,0,0.0,unknown,False,False
75,0,0,0,0.0,unknown,False,False
76,0,0,0,0.0,yellow,False,False
77,0,0,0,0.0,unknown,False,False
78,1,0,1,0.0,unknown,False,False
79,1,0,1,0.0,unknown,False,False
80,0,0,0,0.1945024010395861,unknown,False,False
81,0,0,0,0.36685379809521107,unknown,False,False
82,0,0,0,0.4497173079563148,unknown,False,False
83,0,0,0,0.50568647036972,yellow,False,False
84,0,0,0,0.7605866177172861,unknown,False,False
85,0,0,0,0.8212006015503116,green,False,False
86,1,0,1,1.3946651072198804,green,False,True
87,1,0,1,0.0,unknown,False,True
88,0,0,0,0.0,red,False,True
89,0,0,0,0.0,unknown,False,True
90,0,0,0,0.14847464312789388,unknown,False,False
91,0,0,0,0.26566323753118615,unknown,False,False
92,0,0,0,0.5383042258346561,unknown,False,False
93,0,0,0,0.628920695322338,unknown,False,False
94,0,0,0,0.232083069289272,unknown,False,False
95,0,0,0,0.6199594083277027,unknown,False,False
96,1,0,1,1.0967269846215417,unknown,False,False
97,0,1,1,1.3128861590780205,unknown,False,False
98,0,0,0,0.8664655407878508,unknown,False,False
99,0,0,0,0.9014202809848343,unknown,False,False
100,1,0,1,1.0616700006599016,unknown,False,False
101,2,0,2,1.0782331852859286,green,False,False
102,2,0,2,1.4025781668946486,green,False,False
103,0,0,0,1.156250347108096,red,False,False
104,0,0,0,1.367999028098886,red,False,False
105,0,0,0,1.7519385200912327,red,False,False
106,0,0,0,0.0,unknown,False,False
107,0,0,0,0.30933746948758245,unknown,False,False
108,0,0,0,0.5369890238108327,unknown,False,False
109,0,0,0,0.7729136946687775,unknown,False,False
110,0,0,0,0.42965561950153336,unknown,False,False
111,0,0,0,0.7822366421163413,unknown,False,False
112,0,0,0,1.1213526849104412,unknown,False,False
113,0,0,0,0.8255909529738938,unknown,False,False
114,0,0,0,1.114584691956823,unknown,False,False
115,0,1,1,1.330626473824658,unknown,False,False
116,0,1,1,1.2162701989714921,unknown,False,False
117,0,0,0,1.124212872455361,unknown,False,False
118,0,0,0,1.153045970818346,unknown,False,False
119,0,0,0,1.333439758540128,unknown,False,False
120,0,0,0,1.180144670409491,unknown,False,False
